nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3
8.403218266,7.105801894,7.275276958,9.054474806,-1.684742195,-10.03005033,13.40163095,5.646974357,1.389986479,4.206853053,2.337698231,-0.100713733,24.93359127
8.956158179,2.959161206,2.534432543,11.88142704,-0.323189588,-10.34762347,12.85765332,5.566935103,1.419384085,4.210518804,2.340229768,-0.107357814,24.93227082
2.280423771,-2.286873514,-2.776044085,13.94047996,1.027105106,-10.60875651,12.29618285,5.485089032,1.448664427,4.214043346,2.342741476,-0.114006773,24.93095091
-7.561908061,-7.232372248,-7.345569877,15.12152301,2.316447766,-10.81755348,11.71849432,5.401483694,1.477824116,4.217426551,2.345233287,-0.120660605,24.92963153
-8.177456638,-10.47870876,-9.863561781,15.3143765,3.495213388,-10.9781192,11.12586328,5.316166636,1.506859764,4.22066829,2.347705131,-0.127319302,24.92831268
-9.766169295,-10.27253443,-9.334960141,14.40427369,4.522493076,-11.09455902,10.51956585,5.229185405,1.535767983,4.223768436,2.350156939,-0.133982856,24.92699436
-10.32637562,-5.891612499,-6.139300759,12.33641124,5.391504092,-11.17097858,9.900878379,5.14058755,1.564545387,4.226726861,2.352588643,-0.140651261,24.92567657
-8.892641621,0.833638129,-1.421650411,9.36077526,6.105580157,-11.21196641,9.271077276,5.050420619,1.593188587,4.229543437,2.355000174,-0.147324509,24.92435931
-7.979081663,7.767275307,3.560422236,5.80462688,6.670284958,-11.2240341,8.631430541,4.958732159,1.621694195,4.232218036,2.357391461,-0.154002594,24.92304259
-4.490672144,12.49421892,7.545054654,1.999521091,7.09166505,-11.21413031,7.983160349,4.865569717,1.650058823,4.234750531,2.359762438,-0.160685507,24.92172639
8.357157456,12.69764898,9.260547902,-1.710957756,7.375766988,-11.18913812,7.327423315,4.770980843,1.678279084,4.237140792,2.362113033,-0.167373242,24.92041073
11.92166607,6.793653762,7.880014089,-5.043633027,7.528637326,-11.15589096,6.665326385,4.675013084,1.70635159,4.239388694,2.364443179,-0.174065792,24.9190956
-11.7695897,-3.156695171,4.262899565,-7.89694329,7.556116226,-11.12098597,5.997946642,4.577713986,1.734272954,4.241494106,2.366752806,-0.18076315,24.917781
-1.202326994,-9.824684041,-0.311600517,-10.2134444,7.462160693,-11.08911274,5.32633673,4.4791311,1.762039787,4.243456903,2.369041845,-0.187465308,24.91646694
8.251414412,-12.3400381,-4.589529326,-11.9356922,7.246149613,-11.06037315,4.651539744,4.379311971,1.789648701,4.245276954,2.371310227,-0.194172259,24.9151534
10.39675597,-11.81332829,-7.523245569,-13.00624254,6.90598131,-11.03337393,3.974584159,4.278304148,1.81709631,4.246954134,2.373557884,-0.200883996,24.91384041
9.896484554,-9.636489691,-8.651592031,-13.3774685,6.439983165,-11.00715939,3.296507,4.176155179,1.844379225,4.248488314,2.375784746,-0.207600511,24.91252794
6.820966684,-6.14986772,-8.187169451,-13.04541918,5.844889854,-10.98091887,2.618347688,4.072912612,1.871494058,4.249879365,2.377990744,-0.214321799,24.91121601
1.852378534,-2.014599473,-6.508654199,-12.04979565,5.1161457,-10.9538351,1.941139042,3.968623994,1.898437421,4.251127161,2.380175809,-0.221047851,24.90990462
-3.226812349,1.932869242,-3.961341768,-10.49954228,4.270074743,-10.92507684,1.265899912,3.863336873,1.925205928,4.252231573,2.382339872,-0.22777866,24.90859375
-7.444190683,4.79789685,-0.891724361,-8.520429025,3.32927139,-10.89380366,0.593639952,3.757098797,1.95179619,4.253192473,2.384482864,-0.23451422,24.90728343
-3.399702852,6.1522797,2.279629569,-6.240532867,2.318637046,-10.85915574,-0.07465055,3.649957314,1.978204819,4.254009733,2.386604717,-0.241254522,24.90597364
4.258111478,6.961308035,5.027250952,-3.788504681,1.263647019,-10.82025861,-0.737995998,3.541959971,2.004428427,4.254683226,2.38870536,-0.24799956,24.90466438
5.102685835,8.11393794,6.870031685,-1.292995344,0.189776616,-10.77621839,-1.395440175,3.433154317,2.030463628,4.255212823,2.390784725,-0.254749327,24.90335566
0.16170644,8.504944654,7.726791816,1.117344268,-0.877498855,-10.72611051,-2.046057548,3.323587899,2.056307032,4.255598389,2.392842751,-0.261503816,24.90204748
0.54782845,5.012180819,7.812448195,3.319720139,-1.912704085,-10.66896868,-2.688964331,3.213308266,2.081955253,4.255839755,2.39487941,-0.268263018,24.90073983
1.16548788,0.022352891,7.358856053,5.223765201,-2.890363769,-10.6037797,-3.323323643,3.102362964,2.107404902,4.255936745,2.39689468,-0.275026928,24.89943272
-2.164232893,-3.215293197,6.550210689,6.787590645,-3.785006764,-10.52948644,-3.948342509,2.990799542,2.132652592,4.255889184,2.398888541,-0.281795538,24.89812615
-2.469468445,-4.227769411,5.53070587,8.00495283,-4.571330721,-10.44499545,-4.563264296,2.878665547,2.157694935,4.255696894,2.400860972,-0.28856884,24.89682011
-0.637189585,-4.272304463,4.376969132,8.876839963,-5.224645913,-10.34917955,-5.167366091,2.766008528,2.182528543,4.2553597,2.402811952,-0.295346828,24.89551461
1.001215443,-3.807802998,3.081721371,9.404420193,-5.720442562,-10.24085745,-5.759979104,2.652876032,2.207150028,4.254877424,2.404741461,-0.302129495,24.89420965
1.479510634,-3.125021849,1.584383435,9.589483233,-6.034832448,-10.11877922,-6.340503163,2.539315607,2.231556003,4.254249893,2.406649478,-0.308916833,24.89290523
0.114219532,-1.586723015,-0.07637821,9.439739502,-6.149848021,-9.981630019,-6.908403067,2.4253748,2.25574308,4.253476927,2.408535982,-0.315708835,24.89160134
-1.080062286,0.366034796,-1.731672425,8.982357216,-6.066554295,-9.828491864,-7.463171983,2.311101161,2.279707871,4.252558349,2.410400957,-0.322505494,24.890298
-0.226395949,1.851134755,-3.143893239,8.262516634,-5.803032923,-9.659382229,-8.004363022,2.196542235,2.303446989,4.251493961,2.412244402,-0.329306802,24.88899519
0.826178149,1.657332024,-4.060603198,7.329213843,-5.383300263,-9.471892176,-8.531561047,2.081745572,2.326957045,4.250283563,2.41406632,-0.336112754,24.88769292
-0.741168482,-0.368314043,-4.339116304,6.232680295,-4.831642505,-9.263275864,-9.044417989,1.966758719,2.350234652,4.248926954,2.415866715,-0.34292334,24.88639119
0.159559869,-1.548652853,-4.53443399,5.023919429,-4.170605447,-9.032490077,-9.542623548,1.851629223,2.373276422,4.247423935,2.41764559,-0.349738555,24.88509
0.608492573,-1.133260286,-5.176840546,3.753810354,-3.422299789,-8.778842699,-10.02595142,1.736404634,2.396078967,4.245774304,2.419402949,-0.356558391,24.88378935
-0.172935331,-0.069613158,-5.969220442,2.47242763,-2.60883623,-8.501620618,-10.49419631,1.621132497,2.4186389,4.243977857,2.4211388,-0.363382841,24.88248925
-0.237948445,0.614144796,-6.457929851,1.228644078,-1.752325469,-8.200084567,-10.94717905,1.505860363,2.440952832,4.24203437,2.422853169,-0.370211898,24.88118968
0.025014449,0.558270078,-6.282734061,0.061555576,-0.874878204,-7.873390662,-11.38482513,1.390635777,2.463017376,4.239943615,2.424546088,-0.377045554,24.87989065
0.327485063,-0.07967627,-5.316594037,-1.023821352,0.001394864,-7.520668782,-11.80708623,1.275506288,2.484829145,4.237705363,2.426217589,-0.383883803,24.87859216
0.304716333,-0.951092678,-3.643513503,-2.016189178,0.854383038,-7.141019475,-12.2139434,1.160519443,2.50638475,4.235319387,2.427867703,-0.390726637,24.87729422
-0.583596723,-1.341216537,-1.442064589,-2.900280158,1.661970688,-6.733427192,-12.60549377,1.045722792,2.527680804,4.232785456,2.42949646,-0.397574049,24.87599682
-0.38274991,-0.736727938,0.975252381,-3.660285516,2.40186287,-6.296847391,-12.98186346,0.93116388,2.548713919,4.230103345,2.431103894,-0.404426032,24.87469996
0.600671017,0.551022106,3.231802355,-4.279175284,3.05063905,-5.830223894,-13.34319023,0.816890257,2.569480707,4.227272823,2.432690034,-0.411282579,24.87340364
0.297691309,1.775492197,4.978529656,-4.73794896,3.582908159,-5.332453364,-13.689659,0.70294947,2.58997778,4.224293663,2.434254913,-0.418143682,24.87210786
-0.505379207,2.23495194,5.87617669,-5.017671519,3.973450948,-4.802419523,-14.02146764,0.589389066,2.610201751,4.221165636,2.435798562,-0.425009334,24.87081263
0.25554563,1.359181261,5.707462763,-5.101950181,4.198326857,-4.239005989,-14.3388141,0.476256595,2.630149231,4.217888514,2.437321013,-0.431879529,24.86951794
0.674356732,-0.471082184,4.740270228,-4.984796743,4.238084391,-3.641106454,-14.6418963,0.363599602,2.649816834,4.214462069,2.438822296,-0.438754259,24.86822379
-0.727795488,-2.390482931,3.359397959,-4.674190451,4.089623308,-3.008792243,-14.93091215,0.251465637,2.669201171,4.210886072,2.440302443,-0.445633517,24.86693019
-0.209093629,-3.213896853,1.94848541,-4.197893408,3.774885468,-2.346670153,-15.20605955,0.139902247,2.688298855,4.207160295,2.441761485,-0.452517295,24.86563713
0.448799797,-2.83030952,0.808767451,-3.588159284,3.321336818,-1.660385313,-15.46753642,0.02895698,2.707106497,4.203284509,2.443199455,-0.459405587,24.86434461
0.564709675,-1.666657307,-0.081004223,-2.877295166,2.7564185,-0.955558047,-15.71554066,-0.081322617,2.725620711,4.199258487,2.444616383,-0.466298385,24.86305264
-0.061510846,-0.076914325,-0.796310052,-2.097366528,2.107571655,-0.237808676,-15.95027018,-0.190888995,2.743838108,4.195081999,2.446012301,-0.473195683,24.86176122
-0.745072274,1.712903999,-1.406976899,-1.278987454,1.402237424,0.487242476,-16.17192289,-0.299694607,2.7617553,4.190754818,2.44738724,-0.480097472,24.86047034
-0.67169222,3.477289343,-1.983276408,-0.452327247,0.667856949,1.213975087,-16.3806967,-0.407691905,2.7793689,4.186276715,2.448741232,-0.487003746,24.85918
0.89958566,4.81405943,-2.595579044,0.352543611,-0.068128629,1.936768833,-16.57678952,-0.514833341,2.796675519,4.181647462,2.450074308,-0.493914498,24.85789021
0.684931315,5.023271232,-3.311345259,1.105191773,-0.77827817,2.650003391,-16.76039927,-0.621071367,2.813671771,4.176866831,2.451386499,-0.500829721,24.85660097
-0.917156073,3.482346101,-4.156647582,1.774077293,-1.435125474,3.34805844,-16.93172383,-0.726358435,2.830354268,4.171934592,2.452677837,-0.507749407,24.85531227
-0.205209367,0.972719124,-5.03208862,2.32447976,-2.010475481,4.025313656,-17.09096114,-0.830646998,2.846719621,4.166850518,2.453948354,-0.514673549,24.85402412
1.102329601,-1.164383444,-5.807566545,2.71826867,-2.473309682,4.676148716,-17.23830909,-0.933889508,2.862764443,4.161614381,2.45519808,-0.52160214,24.85273652
-0.884960531,-2.435755811,-6.352979529,2.915688956,-2.791192339,5.295150633,-17.3739656,-1.036038417,2.878485346,4.156225951,2.456427048,-0.528535173,24.85144946
-1.119173904,-3.97651941,-6.539520277,2.882183226,-2.936420194,5.877735759,-17.49812857,-1.137046178,2.893878942,4.150685002,2.457635288,-0.53547264,24.85016295
0.127558511,-5.731758843,-6.244914401,2.609497569,-2.902346275,6.420606156,-17.61099591,-1.236865241,2.908941844,4.144991303,2.458822832,-0.542414535,24.84887699
1.18310932,-6.92656229,-5.357880347,2.124480326,-2.710751421,6.924782149,-17.71276541,-1.33544806,2.923670664,4.139144628,2.459989711,-0.549360851,24.84759158
1.023090224,-7.132650693,-3.807413629,1.478444524,-2.389808357,7.392381018,-17.80363385,-1.432747087,2.938062013,4.133144747,2.461135958,-0.556311579,24.84630671
-1.39139617,-5.54429101,-1.652530623,0.730288901,-1.968204439,7.82552249,-17.8837956,-1.528714774,2.952112505,4.126991433,2.462261602,-0.563266714,24.8450224
-1.149750148,-1.150062698,0.871868488,-0.060264478,-1.474751156,8.226323926,-17.95344263,-1.623303573,2.965818752,4.120684457,2.463366676,-0.570226247,24.84373863
1.196949802,4.541652565,3.492363952,-0.833520158,-0.938233387,8.596902212,-18.01276645,-1.716465936,2.979177259,4.114223696,2.464451211,-0.577190172,24.84245541
1.316050481,8.254047804,5.935536016,-1.530222722,-0.386995971,8.939374234,-18.06195858,-1.808154316,2.992184109,4.107609453,2.465515239,-0.584158481,24.84117274
-1.011102498,7.417735858,7.926546308,-2.09247776,0.151977256,9.255856879,-18.10121053,-1.898321164,3.004835277,4.100842136,2.466558791,-0.591131168,24.83989062
-0.593429878,3.373151125,9.221001251,-2.462266775,0.651578373,9.548467033,-18.13071381,-1.986918934,3.017126739,4.093922152,2.467581897,-0.598108225,24.83860905
0.202013079,-1.184195935,9.717714584,-2.581332874,1.084312201,9.819321582,-18.15065992,-2.073900076,3.029054471,4.086849911,2.468584591,-0.605089645,24.83732803
-1.456359451,-4.140383564,9.365771494,-2.4154869,1.432599122,10.07053741,-18.16124038,-2.159217044,3.040614448,4.07962582,2.469566903,-0.61207542,24.83604756
0.142433951,-7.144057254,8.168329401,-2.004452704,1.698700287,10.30423141,-18.1626467,-2.242822289,3.051802647,4.072250287,2.470528864,-0.619065545,24.83476764
1.124597361,-9.559085149,6.140888474,-1.404896206,1.889476171,10.52252046,-18.1550687,-2.324669942,3.062615044,4.06472372,2.471470506,-0.62606001,24.83348827
1.407059134,-10.52005967,3.298645391,-0.673179831,2.011791007,10.72751691,-18.13868738,-2.40472221,3.073047613,4.057046528,2.472391861,-0.63305881,24.83220946
0.909986094,-9.463171776,-0.29484312,0.134333991,2.07261134,10.92122768,-18.11367128,-2.482950599,3.083096331,4.049219118,2.47329296,-0.640061937,24.83093119
-0.80516183,-5.677509101,-4.344416733,0.961282835,2.079368182,11.10519445,-18.0801755,-2.559339306,3.092757174,4.041241899,2.474173833,-0.647069384,24.82965348
-1.950769396,0.870671804,-8.353901536,1.751304272,2.040076851,11.2803745,-18.03834243,-2.633885146,3.102026117,4.033115279,2.475034514,-0.654081144,24.82837632
0.740108104,8.707621542,-11.78896023,2.448035876,1.963114271,11.44736325,-17.9883116,-2.706587544,3.110899136,4.024839665,2.475875032,-0.661097209,24.82709971
2.169952531,12.57405357,-14.11525553,2.995115219,1.857118266,11.60649512,-17.93022242,-2.777445927,3.119372207,4.016415466,2.47669542,-0.668117573,24.82582365
-2.077580309,8.90240206,-14.91138016,3.336215227,1.730855717,11.75797547,-17.86421431,-2.84645972,3.127441306,4.00784309,2.477495709,-0.675142228,24.82454815
-0.017786169,2.5056315,-14.22097352,3.42870805,1.592880549,11.90199119,-17.79042657,-2.913628347,3.135102408,3.999122946,2.47827593,-0.682171167,24.8232732
2.022190615,-3.638550372,-12.25378943,3.285154892,1.449767075,12.03873953,-17.70899703,-2.978952754,3.142351464,3.990255466,2.479036115,-0.689204383,24.82199881
0.509838448,-8.087068561,-9.232421914,2.935485483,1.303551924,12.16842727,-17.62005759,-3.042439965,3.149184312,3.981241196,2.479776295,-0.696241869,24.82072497
-0.423368482,-11.75083385,-5.379343391,2.411035662,1.154741741,12.2912635,-17.52373869,-3.104098523,3.155596739,3.972080734,2.480496502,-0.703283617,24.81945168
-2.399046936,-13.81474495,-0.919947408,1.74326218,1.00372266,12.40745678,-17.42017065,-3.163936971,3.16158452,3.962774688,2.481196766,-0.710329621,24.81817894
0.776622224,-16.08819149,3.899427503,0.96362179,0.850880578,12.51721576,-17.30948362,-3.221963854,3.167143435,3.953323662,2.48187712,-0.717379873,24.81690677
3.040563294,-15.41051916,8.779293719,0.103571241,0.696601128,12.6207493,-17.19180769,-3.278187714,3.172269239,3.943728284,2.482537595,-0.724434366,24.81563514
-1.326175676,-9.393192855,13.35815905,-0.805432714,0.541267925,12.71826826,-17.06727297,-3.332617096,3.176957612,3.93398926,2.483178222,-0.731493093,24.81436407
-3.746882067,1.199844011,17.26134529,-1.731933324,0.385261776,12.80998634,-16.93600956,-3.385260542,3.18120421,3.924107317,2.483799032,-0.738556046,24.81309356
-0.375083874,13.10488862,20.11417422,-2.644473837,0.22896264,12.89611805,-16.79814753,-3.436126595,3.185004691,3.914083179,2.484400052,-0.745623214,24.81182361
4.361505005,18.95242405,21.54196763,-3.511597503,0.072751027,12.97687737,-16.653817,-3.485223801,3.188354714,3.903917574,2.48498131,-0.752694585,24.8105542
3.287982292,12.97665908,21.26765891,-4.305996464,-0.082990617,13.05247634,-16.50314805,-3.532560701,3.191249922,3.893611239,2.485542833,-0.759770149,24.80928536
-4.985365565,0.002762969,19.40295183,-5.015282482,-0.23787871,13.12312587,-16.34627078,-3.578145839,3.193685914,3.883164963,2.486084648,-0.766849893,24.80801707
-4.456050105,-12.63975974,16.15045791,-5.624512332,-0.391529157,13.18903634,-16.18331529,-3.62198776,3.195658274,3.872579545,2.486606781,-0.773933806,24.80674934
-1.994235082,-20.18875227,11.71111266,-6.117066827,-0.543557449,13.25041773,-16.01441167,-3.664095005,3.197162576,3.861855792,2.48710926,-0.781021877,24.80548217
3.550790166,-21.87293229,6.285851614,-6.476326774,-0.693578992,13.30747993,-15.83969002,-3.704476119,3.198194363,3.850994548,2.487592113,-0.788114093,24.80421555
6.492670467,-17.97204619,0.123704887,-6.685672984,-0.841209192,13.36043284,-15.65928043,-3.743139646,3.198749164,3.839996666,2.488055365,-0.795210444,24.8029495
5.113865251,-9.237743101,-6.333209274,-6.728218938,-0.986330783,13.40948634,-15.473313,-3.780094128,3.198822512,3.828862998,2.488499044,-0.802310917,24.801684
-1.164611669,3.248839618,-12.5918388,-6.586194296,-1.129710321,13.45485033,-15.28191782,-3.815348109,3.198409936,3.817594399,2.488923177,-0.809415502,24.80041906
-7.763229933,15.90733827,-18.15842179,-6.242335115,-1.271607964,13.49673469,-15.08522499,-3.848910133,3.197506966,3.806191721,2.489327792,-0.816524187,24.79915467
-7.815071837,24.17000179,-22.53919638,-5.679690017,-1.411971307,13.53534939,-14.88336465,-3.880788743,3.196109134,3.794655819,2.489712915,-0.82363696,24.79789085
1.144781911,25.28619899,-25.3655221,-4.88133939,-1.550716177,13.57090456,-14.67646718,-3.910992482,3.194211969,3.782987546,2.490078573,-0.83075381,24.79662758
9.135415941,22.39446772,-26.75237671,-3.830079811,-1.687758399,13.60361044,-14.46466299,-3.939529895,3.191811001,3.771187754,2.490424793,-0.837874725,24.79536488
-9.6276828,18.04345975,-26.8636831,-2.516278971,-1.823013801,13.63367743,-14.24808269,-3.966409524,3.188901763,3.759257298,2.490751603,-0.844999694,24.79410273
-2.75365282,9.069301023,-25.80453111,-0.971986295,-1.956398208,13.66131594,-14.02685691,-3.991639912,3.185479783,3.747197031,2.491059029,-0.852128704,24.79284115
5.080382248,-2.013897413,-23.64274381,0.733482011,-2.087827447,13.68673639,-13.80111625,-4.015229604,3.181540593,3.735007806,2.491347099,-0.859261746,24.79158012
9.233486745,-11.67821247,-20.43900417,2.523669637,-2.217217345,13.71014858,-13.57099073,-4.037187143,3.177079722,3.722690477,2.491615839,-0.866398806,24.79031966
11.58434114,-19.65533719,-16.25399515,4.322120271,-2.344483727,13.73176098,-13.33660902,-4.057521072,3.172092701,3.710245897,2.491865277,-0.873539874,24.78905976
