date,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12
1/14/2021 16:00,-7.963048341,76.69909885,-30.60384879,5.568687668,38.33915274,28.39167909,25.20863366,-1.441196693,-14.71811173,23.62862143,-1.969108187,64.49944031
1/14/2021 17:00,-42.46045264,59.51038831,-31.85566874,7.804432278,39.20974721,28.86032199,25.15070881,-1.393908366,-14.69677299,23.61827716,-1.966548813,64.49947578
1/14/2021 18:00,-59.62734888,38.57116601,-32.80880135,10.0013545,39.99906503,29.29840635,25.08470851,-1.34671093,-14.67528575,23.60792346,-1.963988236,64.4995113
1/14/2021 19:00,-59.21091539,16.31869687,-33.41181109,12.15285098,40.7031891,29.70501982,25.01054603,-1.299607009,-14.65365003,23.59756032,-1.961426459,64.49954685
1/14/2021 20:00,-51.09033568,-5.637748981,-33.61346692,14.25252288,41.31820227,30.07925007,24.92813452,-1.252599061,-14.63186584,23.58718778,-1.95886348,64.49958246
1/14/2021 21:00,-40.74052169,-26.65317302,-33.36093511,16.29236865,41.84018744,30.42018476,24.83738709,-1.205689545,-14.60993321,23.57680583,-1.956299301,64.4996181
1/14/2021 22:00,-28.74051329,-46.18844874,-32.59917045,18.26217527,42.26522747,30.72691157,24.73821688,-1.158880916,-14.58785215,23.56641448,-1.953733923,64.49965379
1/14/2021 23:00,-17.23791777,-63.51588228,-31.27265174,20.15125373,42.58940526,30.99851816,24.63053702,-1.112175634,-14.56562267,23.55601376,-1.951167345,64.49968952
1/15/2021 0:00,-8.758296914,-78.19982523,-29.32585807,21.9489153,42.80880367,31.23409218,24.51426063,-1.065576155,-14.5432448,23.54560368,-1.948599569,64.49972529
1/15/2021 1:00,-1.710878245,-89.81096348,-26.70326854,23.64447127,42.91950558,31.43272132,24.38930084,-1.019084937,-14.52071855,23.53518423,-1.946030594,64.4997611
1/15/2021 2:00,4.670655251,-97.78552743,-23.34936223,25.22723293,42.91759239,31.5934947,24.25557077,-0.972704437,-14.49804393,23.52475545,-1.943460422,64.49979696
1/15/2021 3:00,12.31011897,-102.0398191,-19.20604504,26.68651155,42.79887091,31.71577608,24.11298357,-0.926437113,-14.47522097,23.51431733,-1.940889053,64.49983286
1/15/2021 4:00,29.05017876,-102.2203414,-14.22387233,28.01161843,42.5580323,31.80002893,23.96146824,-0.880285423,-14.45224968,23.5038699,-1.938316487,64.49986881
1/15/2021 5:00,34.84487852,-98.08596989,-8.462405068,29.19186483,42.18934114,31.84707963,23.8010175,-0.834251823,-14.42913008,23.49341316,-1.935742725,64.49990479
1/15/2021 6:00,79.40274271,-89.06788087,-2.143383765,30.21656206,41.68702252,31.85775833,23.6316598,-0.788338772,-14.40586218,23.48294712,-1.933167767,64.49994082
1/15/2021 7:00,11.71383021,-74.68297598,4.475641781,31.0750159,41.04530699,31.83281535,23.4535034,-0.742548727,-14.38244601,23.47247181,-1.930591615,64.49997689
1/15/2021 8:00,-41.81885687,-54.94110001,11.13712177,31.75613609,40.25882121,31.77297003,23.26668754,-0.696884145,-14.35888157,23.46198722,-1.928014267,64.500013
1/15/2021 9:00,-79.58504575,-29.79936843,17.58350641,32.24670947,39.32431468,31.67893789,23.0713553,-0.651347483,-14.33516889,23.45149337,-1.925435726,64.50004916
1/15/2021 10:00,-41.84659394,0.217233567,23.55724589,32.53034081,38.24171902,31.55143418,22.86765001,-0.605941201,-14.31130799,23.44099028,-1.922855991,64.50008536
1/15/2021 11:00,13.45513536,31.63322649,28.80079043,32.58813986,37.01346084,31.39117414,22.65571501,-0.560667754,-14.28729887,23.43047796,-1.920275064,64.5001216
1/15/2021 12:00,25.95145391,60.6604559,33.05659021,32.39809557,35.64508756,31.19887303,22.43569363,-0.5155296,-14.26314156,23.41995642,-1.917692943,64.50015789
1/15/2021 13:00,46.62994916,83.19449164,36.06709544,31.93563035,34.14471312,30.97524611,22.20772919,-0.470529198,-14.23883607,23.40942566,-1.915109631,64.50019422
1/15/2021 14:00,74.28530139,95.22381074,37.5725218,31.17790315,32.52094949,30.72100864,21.97196504,-0.425669003,-14.21438243,23.39888571,-1.912525127,64.50023059
1/15/2021 15:00,73.52308599,93.96143193,37.38255117,30.11716988,30.78240863,30.43687587,21.7285445,-0.380951475,-14.18978064,23.38833657,-1.909939433,64.500267
1/15/2021 16:00,26.20872261,80.91983135,35.62067763,28.77257259,28.93770249,30.12356305,21.47761091,-0.33637907,-14.16503072,23.37777826,-1.907352548,64.50030346
1/15/2021 17:00,-24.59415946,59.41893004,32.4985176,27.16947643,26.99544303,29.78178543,21.21930759,-0.291954245,-14.1401327,23.36721079,-1.904764473,64.50033995
1/15/2021 18:00,-55.66133045,33.39560304,28.23011702,25.33326261,24.96424221,29.41225828,20.95377788,-0.247679459,-14.11508659,23.35663417,-1.902175208,64.5003765
1/15/2021 19:00,-65.20741681,6.29558154,23.02952182,23.28931232,22.85271199,29.01569685,20.68116511,-0.203557169,-14.0898924,23.34604842,-1.899584755,64.50041308
1/15/2021 20:00,-60.8803213,-18.5921269,17.11077794,21.06300678,20.66946433,28.59281639,20.40161261,-0.159589833,-14.06455015,23.33545354,-1.896993114,64.50044971
1/15/2021 21:00,-49.88634925,-39.11011219,10.68793132,18.67972719,18.42311118,28.14433215,20.11526372,-0.115779907,-14.03905986,23.32484955,-1.894400284,64.50048638
1/15/2021 22:00,-36.24641003,-54.91636016,3.975027894,16.16485475,16.12226452,27.6709594,19.82226175,-0.072129849,-14.01342155,23.31423646,-1.891806268,64.50052309
1/15/2021 23:00,-19.45389863,-66.06637107,-2.813886408,13.54377067,13.77553628,27.17341339,19.52275006,-0.028642118,-13.98763523,23.30361427,-1.889211064,64.50055984
1/16/2021 0:00,-2.312543288,-72.76531189,-9.464765647,10.84185616,11.39153845,26.65240937,19.21687196,0.014680831,-13.96170092,23.29298302,-1.886614674,64.50059664
1/16/2021 1:00,11.3801506,-74.87457244,-15.76356389,8.084492413,8.978882961,26.10866259,18.90477079,0.057836538,-13.93561864,23.2823427,-1.884017099,64.50063348
1/16/2021 2:00,23.18772538,-72.84686234,-21.50596316,5.297060639,6.546181787,25.54288832,18.58658988,0.100822547,-13.9093884,23.27169333,-1.881418338,64.50067036
1/16/2021 3:00,31.71933391,-66.82944287,-26.53870431,2.504942044,4.102046884,24.9558018,18.26247256,0.143636401,-13.88301023,23.26103492,-1.878818393,64.50070729
1/16/2021 4:00,38.3731651,-56.99024845,-30.76689115,-0.266482169,1.65509021,24.3481183,17.93256216,0.186275641,-13.85648413,23.25036748,-1.876217263,64.50074426
1/16/2021 5:00,37.8565403,-43.62913575,-34.1128376,-2.991830794,-0.786076275,23.72055306,17.59700202,0.22873781,-13.82981012,23.23969102,-1.873614949,64.50078127
1/16/2021 6:00,38.23080422,-27.37044055,-36.51840191,-5.645722627,-3.212840613,23.07382134,17.25593547,0.271020451,-13.80298823,23.22900557,-1.871011453,64.50081833
1/16/2021 7:00,13.21402596,-8.050348711,-37.9303166,-8.202776463,-5.616590845,22.4086384,16.90950584,0.313121106,-13.77601846,23.21831112,-1.868406774,64.50085542
1/16/2021 8:00,-13.5012371,11.78046564,-38.2953142,-10.6376111,-7.988715012,21.72571949,16.55785646,0.355037317,-13.74890085,23.20760769,-1.865800912,64.50089256
1/16/2021 9:00,-30.86124057,29.23014135,-37.55841499,-12.92655757,-10.32060116,21.02577986,16.20113066,0.396766628,-13.72163539,23.1968953,-1.863193869,64.50092975
1/16/2021 10:00,-30.01117563,41.49575283,-35.65711612,-15.05347007,-12.60363732,20.30953478,15.83947177,0.438306581,-13.69422211,23.18617395,-1.860585645,64.50096697
1/16/2021 11:00,-5.329897012,47.68803807,-32.52371333,-17.00740415,-14.82921153,19.57769949,15.47302313,0.479654717,-13.66666103,23.17544366,-1.857976241,64.50100424
1/16/2021 12:00,20.96604517,48.67564811,-28.08687629,-18.7812592,-16.98871185,18.83098925,15.10192806,0.520808581,-13.63895216,23.16470444,-1.855365656,64.50104155
1/16/2021 13:00,24.23892014,45.78280113,-22.33902726,-20.36856842,-19.07352631,18.07011932,14.7263299,0.561765713,-13.61109553,23.1539563,-1.852753892,64.5010789
1/16/2021 14:00,9.877542331,41.3673139,-15.53336671,-21.76223063,-21.07504295,17.29580495,14.34637199,0.602523657,-13.58309114,23.14319926,-1.850140948,64.5011163
1/16/2021 15:00,-6.429043589,35.17374344,-8.010224176,-22.95498606,-22.98464982,16.50876139,13.96219764,0.643079956,-13.55493901,23.13243332,-1.847526826,64.50115374
1/16/2021 16:00,-15.9266211,26.98733865,-0.115792932,-23.93957494,-24.79373494,15.7097039,13.5739502,0.683432151,-13.52663917,23.1216585,-1.844911527,64.50119122
1/16/2021 17:00,-18.41064646,16.25302118,7.803733764,-24.70873749,-26.49368638,14.89934773,13.18177299,0.723577785,-13.49819162,23.11087481,-1.842295049,64.50122875
1/16/2021 18:00,-15.89197511,3.941111881,15.40216265,-25.25521395,-28.07589216,14.07840815,12.78580935,0.763514401,-13.46959639,23.10008226,-1.839677395,64.50126631
1/16/2021 19:00,-12.51147806,-8.228052834,22.33330047,-25.57173752,-29.53174733,13.2476004,12.3862026,0.803239541,-13.44085349,23.08928086,-1.837058564,64.50130392
1/16/2021 20:00,-7.227583453,-18.5565794,28.25095396,-25.6509616,-30.85272678,12.40763974,11.98309609,0.842750747,-13.41196294,23.07847064,-1.834438557,64.50134158
1/16/2021 21:00,0.336905401,-25.39219912,32.80892985,-25.48509617,-32.03074881,11.55924142,11.57663313,0.882045563,-13.38292476,23.06765159,-1.831817375,64.50137927
1/16/2021 22:00,12.52720107,-27.65065915,35.6610349,-25.06492787,-33.05915502,10.7031207,11.16695707,0.921121531,-13.35373895,23.05682373,-1.829195018,64.50141701
1/16/2021 23:00,9.881469077,-24.51316794,36.57630083,-24.38125026,-33.93399681,9.839992838,10.75421124,0.959976193,-13.32440555,23.04598707,-1.826571487,64.50145479
1/17/2021 0:00,2.905603886,-17.11869618,35.78908424,-23.43666357,-34.65481042,8.970573082,10.33853895,0.998607091,-13.29492456,23.03514164,-1.823946782,64.50149262
1/17/2021 1:00,-3.618855559,-7.174367385,33.66669147,-22.25186428,-35.22347727,8.095576689,9.920083562,1.037011769,-13.26529601,23.02428742,-1.821320903,64.50153049
1/17/2021 2:00,-7.899597255,3.881921865,30.5809561,-20.85096896,-35.6429859,7.215718915,9.498988388,1.075187768,-13.23551991,23.01342445,-1.818693852,64.5015684
1/17/2021 3:00,-7.720016257,14.15798206,26.90373728,-19.25781182,-35.91663285,6.331715014,9.075396765,1.113132632,-13.20559628,23.00255273,-1.816065628,64.50160635
1/17/2021 4:00,6.807508817,18.92060726,23.00689421,-17.49572634,-36.04821537,5.444280241,8.649452024,1.150843902,-13.17552513,22.99167227,-1.813436232,64.50164434
1/17/2021 5:00,-2.363326632,14.09512565,19.20767787,-15.58791593,-36.04166133,4.55413042,8.221297497,1.188319122,-13.14530648,22.98078309,-1.810805666,64.50168238
1/17/2021 6:00,-5.191648486,3.168119399,15.60490661,-13.55758271,-35.90092075,3.66200221,7.791076516,1.225555833,-13.11494035,22.9698852,-1.808173928,64.50172046
1/17/2021 7:00,-0.655176512,-8.390627272,12.24279057,-11.42792879,-35.63002983,2.768718426,7.358932411,1.262551578,-13.08442675,22.9589786,-1.80554102,64.50175859
1/17/2021 8:00,3.62722883,-15.04018946,9.16553991,-9.222156287,-35.23309052,1.875167687,6.925008516,1.2993039,-13.05376571,22.94806332,-1.802906943,64.50179675
1/17/2021 9:00,0.969558984,-13.85661959,6.381490235,-6.963467312,-34.71422175,0.982255543,6.489448161,1.335810342,-13.02295724,22.93713936,-1.800271696,64.50183496
1/17/2021 10:00,-0.98009861,-7.503466448,3.752377471,-4.675063978,-34.0775365,0.090881613,6.052394678,1.372068445,-12.99200135,22.92620674,-1.797635281,64.50187322
1/17/2021 11:00,-2.08842527,0.998770447,1.091657078,-2.380148399,-33.32714566,-0.798056563,5.613991399,1.408075752,-12.96089806,22.91526547,-1.794997697,64.50191151
1/17/2021 12:00,0.542434663,8.28815606,-1.790316965,-0.101922687,-32.46716012,-1.683661472,5.174381655,1.443829806,-12.9296474,22.90431556,-1.792358946,64.50194985
1/17/2021 13:00,1.603083062,12.01000914,-5.083190677,2.136411043,-31.50169074,-2.565035604,4.733708777,1.479328149,-12.89824937,22.89335702,-1.789719027,64.50198823
1/17/2021 14:00,0.250300208,11.0913384,-8.904478439,4.311650679,-30.4348484,-3.44128145,4.292116098,1.514568324,-12.866704,22.88238987,-1.787077942,64.50202665
1/17/2021 15:00,-0.700941221,7.361534679,-13.08226917,6.400594107,-29.27074396,-4.311501496,3.849746949,1.549547873,-12.83501129,22.87141411,-1.784435691,64.50206512
1/17/2021 16:00,-1.24911615,3.017709177,-17.36892454,8.380039214,-28.01351494,-5.174771602,3.406744662,1.584264338,-12.80317128,22.86042976,-1.781792274,64.50210363
1/17/2021 17:00,-0.572135465,-0.264489859,-21.51590729,10.22678389,-26.66741032,-6.030056134,2.963252568,1.618715263,-12.77118397,22.84943683,-1.779147693,64.50214218
1/17/2021 18:00,0.332255279,-2.729579512,-25.27468019,11.91762601,-25.23672559,-6.876272974,2.519413999,1.65289819,-12.73904938,22.83843534,-1.776501946,64.50218077
1/17/2021 19:00,-0.284091786,-4.561674549,-28.396706,13.42936348,-23.7257612,-7.712335038,2.075372286,1.686810661,-12.70676753,22.82742529,-1.773855036,64.50221941
1/17/2021 20:00,2.055581795,-6.689796064,-30.63344746,14.73879417,-22.13881758,-8.537155245,1.631270761,1.720450218,-12.67433843,22.8164067,-1.771206962,64.50225809
1/17/2021 21:00,2.17489424,-8.279824911,-31.73617732,15.82252595,-20.48019518,-9.34964651,1.187252756,1.753814405,-12.64176211,22.80537958,-1.768557725,64.50229682
1/17/2021 22:00,2.430126429,-9.50152685,-31.45929961,16.66152023,-18.75419444,-10.14872175,0.743461602,1.786900764,-12.60903858,22.79434395,-1.765907326,64.50233558
1/17/2021 23:00,0.683111829,-9.429167884,-29.62853507,17.25700279,-16.96511582,-10.93329388,0.300040631,1.819706837,-12.57616785,22.7832998,-1.763255764,64.50237439
1/18/2021 0:00,-3.087706254,-7.278499545,-26.31984237,17.61531299,-15.11725975,-11.70227583,-0.142866825,1.852230166,-12.54314994,22.77224716,-1.760603041,64.50241324
1/18/2021 1:00,-4.884024617,-2.368866857,-21.75544656,17.74279044,-13.21492691,-12.4545805,-0.585117435,1.884468295,-12.50998488,22.76118604,-1.757949158,64.50245214
1/18/2021 2:00,0.813976098,4.471450276,-16.18015398,17.64589242,-11.26253564,-13.18912081,-1.026567868,1.916418765,-12.47667267,22.75011645,-1.755294114,64.50249108
1/18/2021 3:00,5.867446516,8.942840682,-9.838770963,17.33169682,-9.265124906,-13.90480969,-1.467074791,1.94807912,-12.44321334,22.73903841,-1.752637909,64.50253006
1/18/2021 4:00,-2.47946759,7.272296666,-2.995702476,16.80815534,-7.228607477,-14.60056005,-1.906494874,1.979446901,-12.4096069,22.72795192,-1.749980546,64.50256908
1/18/2021 5:00,-6.67233851,1.441471752,3.989703367,16.0840509,-5.159727323,-15.27528479,-2.344684784,2.010519652,-12.37585337,22.71685699,-1.747322024,64.50260814
1/18/2021 6:00,-3.7628273,-4.853395305,10.65960198,15.16880667,-3.065868712,-15.92789686,-2.78150119,2.041294914,-12.34195276,22.70575364,-1.744662343,64.50264725
1/18/2021 7:00,-2.422370044,-8.633484665,16.52334273,14.07240892,-0.954978969,-16.55730915,-3.21680076,2.071770231,-12.30790509,22.69464189,-1.742001505,64.5026864
1/18/2021 8:00,-4.181563611,-8.054277051,21.26373633,12.80573809,1.164100407,-17.16243459,-3.650440163,2.101943144,-12.27371038,22.68352174,-1.739339509,64.5027256
1/18/2021 9:00,-4.693527267,-4.635270007,24.79013269,11.38084346,3.281359049,-17.74218609,-4.082276066,2.131811197,-12.23936865,22.6723932,-1.736676356,64.50276484
1/18/2021 10:00,0.334434722,-0.580567634,27.06067331,9.811274599,5.385286332,-18.29547657,-4.51216514,2.161371931,-12.20487991,22.66125629,-1.734012047,64.50280412
1/18/2021 11:00,5.59670528,3.303826609,28.03231393,8.113105542,7.463245054,-18.82121895,-4.939964051,2.190622889,-12.17024418,22.65011102,-1.731346583,64.50284344
1/18/2021 12:00,8.98466178,6.404914817,27.65510135,6.309531898,9.502385381,-19.31832615,-5.365529468,2.219561615,-12.13546148,22.63895741,-1.728679963,64.50288281
1/18/2021 13:00,9.751613865,8.1273219,25.89286018,4.430416408,11.48985748,-19.78571107,-5.78871806,2.248185649,-12.10053182,22.62779545,-1.726012188,64.50292221
1/18/2021 14:00,4.924739332,8.597954815,22.83194748,2.506939115,13.41281151,-20.22228665,-6.209386496,2.276492535,-12.06545522,22.61662517,-1.72334326,64.50296167
1/18/2021 15:00,-1.653394611,7.790492313,18.73655914,0.570280066,15.25839763,-20.62696579,-6.627391442,2.304479816,-12.0302317,22.60544658,-1.720673177,64.50300116
1/18/2021 16:00,-7.585715827,5.775584865,13.8694144,-1.348380694,17.01376603,-20.99866142,-7.042589568,2.332145033,-11.99486127,22.59425969,-1.718001941,64.5030407
1/18/2021 17:00,-11.20401843,2.673635889,8.482345777,-3.217863118,18.66606685,-21.33628644,-7.454837543,2.35948573,-11.95934395,22.58306452,-1.715329553,64.50308028
1/18/2021 18:00,-10.40591103,-1.159136702,2.827185812,-5.006987162,20.20245026,-21.63875379,-7.863992034,2.386499448,-11.92367976,22.57186106,-1.712656013,64.5031199
1/18/2021 19:00,-6.138075863,-5.03744136,-2.844232964,-6.684572779,21.61006643,-21.90497636,-8.26990971,2.41318373,-11.88786872,22.56064935,-1.70998132,64.50315957
1/18/2021 20:00,-0.392791695,-7.930390022,-8.280078016,-8.219439925,22.87606553,-22.13386709,-8.67244724,2.43953612,-11.85191084,22.54942938,-1.707305477,64.50319928
1/18/2021 21:00,4.10133148,-9.430763388,-13.22851681,-9.580408554,23.98759771,-22.32433889,-9.071461291,2.465554158,-11.81580614,22.53820117,-1.704628484,64.50323903
1/18/2021 22:00,6.703461528,-8.828886323,-17.43795051,-10.73629862,24.93181315,-22.47530467,-9.466808533,2.491235388,-11.77955463,22.52696474,-1.70195034,64.50327882
1/18/2021 23:00,5.16426055,-5.837273746,-20.68608447,-11.65593008,25.69586201,-22.58567735,-9.858345633,2.516577353,-11.74315634,22.51572009,-1.699271046,64.50331866
1/19/2021 0:00,0.228575987,-0.970668808,-22.87258112,-12.30812288,26.26689444,-22.65436986,-10.24592926,2.541577594,-11.70661127,22.50446724,-1.696590604,64.50335854
1/19/2021 1:00,-5.891631917,4.180424992,-23.95845538,-12.66169698,26.63207339,-22.68030786,-10.62941608,2.566233655,-11.66991946,22.4932062,-1.693909013,64.50339846
1/19/2021 2:00,-10.3270026,8.416349599,-23.906614,-12.69216591,26.77905549,-22.6625569,-11.00867699,2.590543077,-11.63308091,22.48193698,-1.691226274,64.50343843
1/19/2021 3:00,-11.2793315,10.55860296,-22.65406608,-12.4056996,26.70089441,-22.6007586,-11.383645,2.614503404,-11.59609563,22.47065959,-1.688542387,64.50347844
1/19/2021 4:00,2.25900392,9.871650443,-20.14192451,-11.83104338,26.40600847,-22.49558613,-11.75429252,2.638112177,-11.55896366,22.45937405,-1.685857354,64.50351849
1/19/2021 5:00,8.351399301,6.718608809,-16.39524477,-11.0022373,25.90830136,-22.34836394,-12.12061318,2.661366939,-11.521685,22.44808037,-1.683171174,64.50355858
1/19/2021 6:00,17.18476736,1.763952631,-11.60395723,-9.953674608,25.22214476,-22.16052727,-12.48260463,2.684265234,-11.48425967,22.43677855,-1.680483848,64.50359872
1/19/2021 7:00,-1.066084172,-4.304187474,-6.079543303,-8.719748535,24.36191033,-21.9335114,-12.84026451,2.706804602,-11.44668769,22.42546862,-1.677795377,64.5036389
1/19/2021 8:00,-11.01990807,-9.401712591,-0.275892205,-7.334852314,23.34196975,-21.66875156,-13.19359047,2.728982588,-11.40896908,22.41415058,-1.675105761,64.50367912
1/19/2021 9:00,-17.48879261,-11.30934183,5.371260385,-5.833379178,22.17669469,-21.36768475,-13.54257844,2.750796732,-11.37110385,22.40282445,-1.672415001,64.50371939
1/19/2021 10:00,-15.47244018,-8.856778977,10.50277757,-4.249722361,20.88045681,-21.03175506,-13.88721721,2.772244579,-11.33309201,22.39149024,-1.669723096,64.5037597
1/19/2021 11:00,-3.418522994,-2.911732622,14.82549707,-2.618275096,19.4676278,-20.66240945,-14.22749273,2.793323669,-11.2949336,22.38014796,-1.667030048,64.50380005
1/19/2021 12:00,13.57802922,4.03219946,18.05940333,-0.973430617,17.95257931,-20.26109517,-14.56339067,2.814031547,-11.25662861,22.36879762,-1.664335858,64.50384045
1/19/2021 13:00,17.27520487,9.268501339,19.92448078,0.650417842,16.34968302,-19.82925943,-14.89489669,2.834365754,-11.21817708,22.35743924,-1.661640525,64.50388088
1/19/2021 14:00,4.253229899,11.02841958,20.14071386,2.218877049,14.67331061,-19.36834948,-15.22199646,2.854323832,-11.17957902,22.34607282,-1.65894405,64.50392136
1/19/2021 15:00,-7.604234379,9.438577258,18.54614288,3.700747611,12.93777212,-18.87981257,-15.54467565,2.873903325,-11.14083443,22.33469838,-1.656246435,64.50396189
1/19/2021 16:00,-11.83280899,5.270127409,15.45103164,5.077607335,11.1571293,-18.36509591,-15.86291992,2.893101774,-11.10194335,22.32331593,-1.653547678,64.50400245
1/19/2021 17:00,-8.803483816,-0.161596182,11.28369982,6.334224768,9.345385392,-17.82564675,-16.17671494,2.911916723,-11.06290579,22.31192549,-1.650847781,64.50404306
1/19/2021 18:00,-6.194158155,-5.09435029,6.472467074,7.455407768,7.516504313,-17.26291232,-16.48604638,2.930345714,-11.02372176,22.30052706,-1.648146744,64.50408371
1/19/2021 19:00,-8.300200179,-8.058422837,1.445653088,8.426383409,5.684030768,-16.67833986,-16.7908999,2.948386289,-10.98439129,22.28912066,-1.645444568,64.50412441
1/19/2021 20:00,-9.620568568,-9.140511227,-3.368422469,9.233036911,3.860851317,-16.07337661,-17.09126116,2.96603599,-10.94491438,22.2777063,-1.642741254,64.50416515
1/19/2021 21:00,-9.269034634,-8.933479588,-7.590460574,9.862053894,2.059052123,-15.4494698,-17.38711585,2.983292361,-10.90529106,22.266284,-1.640036801,64.50420593
1/19/2021 22:00,-8.71863068,-7.486338508,-11.05575475,10.30119892,0.2896404,-14.80806667,-17.67844962,3.000152944,-10.86552134,22.25485375,-1.637331211,64.50424675
1/19/2021 23:00,-8.494056718,-4.994089234,-13.72194015,10.53974531,-1.437885389,-14.15061445,-17.96524813,3.016615281,-10.82560524,22.24341558,-1.634624483,64.50428762
1/20/2021 0:00,-7.5165155,-1.896457452,-15.56542475,10.5688033,-3.115863705,-13.47856038,-18.24749707,3.032676915,-10.78554277,22.2319695,-1.631916619,64.50432853
1/20/2021 1:00,-1.723841054,1.196772241,-16.57592635,10.38115887,-4.738308739,-12.7933517,-18.52518208,3.048335388,-10.74533396,22.22051552,-1.629207619,64.50436948
1/20/2021 2:00,10.56655111,3.944440461,-16.75221516,9.970625824,-6.30025382,-12.09643564,-18.79828885,3.063588243,-10.70497882,22.20905366,-1.626497483,64.50441048
1/20/2021 3:00,15.5552326,5.438877133,-16.09916377,9.335825485,-7.79691385,-11.38925943,-19.06680303,3.078433022,-10.66447737,22.19758391,-1.623786212,64.50445151
1/20/2021 4:00,6.30301129,5.066201789,-14.64404373,8.493752254,-9.223503731,-10.67327032,-19.33071029,3.092867268,-10.62382962,22.18610631,-1.621073807,64.5044926
1/20/2021 5:00,0.091908892,3.415419299,-12.45448946,7.46766425,-10.57523837,-9.949915542,-19.5899963,3.106888524,-10.5830356,22.17462085,-1.618360267,64.50453372
1/20/2021 6:00,-3.038504479,1.243994423,-9.680834181,6.287510083,-11.84733266,-9.220642328,-19.84464673,3.120494331,-10.54209531,22.16312755,-1.615645594,64.50457489
1/20/2021 7:00,-11.35551677,-0.575754416,-6.493079336,4.984910986,-13.03500151,-8.486897916,-20.09464724,3.133682232,-10.50100877,22.15162643,-1.612929788,64.5046161
1/20/2021 8:00,-14.03447497,-2.113660657,-3.061015459,3.591488191,-14.13345982,-7.750129541,-20.3399835,3.14644977,-10.45977601,22.14011749,-1.61021285,64.50465735
1/20/2021 9:00,-14.19574373,-2.521428758,0.452455596,2.13886293,-15.13792249,-7.011784441,-20.58064117,3.158794488,-10.41839704,22.12860075,-1.607494779,64.50469865
1/20/2021 10:00,-10.28907538,-1.873772541,3.906829011,0.658656438,-16.04360443,-6.27330985,-20.81660593,3.170713927,-10.37687187,22.11707622,-1.604775577,64.50473998
1/20/2021 11:00,-1.262935529,-0.426439542,7.151346966,-0.817510055,-16.84572054,-5.536153005,-21.04786343,3.182205631,-10.33520053,22.10554392,-1.602055244,64.50478137
1/20/2021 12:00,9.093512339,0.970802407,9.999969817,-2.258015314,-17.53948572,-4.801761143,-21.27439935,3.193267141,-10.29338303,22.09400384,-1.599333781,64.50482279
1/20/2021 13:00,14.37102637,1.696619209,12.25830254,-3.631238108,-18.12011487,-4.071581498,-21.49619935,3.203896001,-10.25141938,22.08245601,-1.596611188,64.50486426
1/20/2021 14:00,11.72253396,1.309046561,13.74041111,-4.905557204,-18.58283793,-3.34704628,-21.7132491,3.214089753,-10.20930961,22.07090044,-1.593887465,64.50490577
1/20/2021 15:00,4.714645584,0.428123117,14.33725898,-6.051934967,-18.92298585,-2.629486666,-21.92553426,3.223845939,-10.16705372,22.05933714,-1.591162614,64.50494732
1/20/2021 16:00,1.095795528,-0.562482522,14.13844016,-7.055417993,-19.13609799,-1.920025435,-22.13304051,3.233162101,-10.12465175,22.04776612,-1.588436634,64.50498892
1/20/2021 17:00,0.345642869,-1.383440881,13.37434211,-7.91873203,-19.21788192,-1.219617163,-22.3357535,3.242035783,-10.0821037,22.0361874,-1.585709526,64.50503056
1/20/2021 18:00,-1.710131037,-1.948858899,12.36690107,-8.64873747,-19.16410473,-0.529156892,-22.53365891,3.250464527,-10.03940959,22.02460098,-1.582981292,64.50507224
1/20/2021 19:00,-7.305582456,-2.348911576,11.38395517,-9.251874835,-18.97103967,0.150450416,-22.7267424,3.258445875,-9.996569438,22.01300688,-1.58025193,64.50511396
1/20/2021 20:00,-10.81920661,-3.335888127,10.36989571,-9.731586036,-18.63795396,0.818295157,-22.91498964,3.26597737,-9.953583262,22.00140511,-1.577521442,64.50515573
1/20/2021 21:00,-11.2278991,-4.430075348,8.845511934,-10.08672322,-18.16870458,1.47346773,-23.09838629,3.273056554,-9.910451079,21.98979569,-1.574789828,64.50519754
1/20/2021 22:00,-10.90500696,-4.289090898,6.305375412,-10.31359997,-17.56968709,2.115058534,-23.27691802,3.279680971,-9.867172905,21.97817862,-1.572057089,64.5052394
1/20/2021 23:00,-10.5900857,-2.062182037,2.641895779,-10.40697042,-16.84885646,2.742157967,-23.45057051,3.285848161,-9.823748758,21.96655391,-1.569323225,64.50528129
1/21/2021 0:00,-9.505653145,1.70801198,-1.686163038,-10.36044959,-16.01530683,3.353856426,-23.6193294,3.291555668,-9.780178653,21.95492159,-1.566588238,64.50532323
1/21/2021 1:00,-5.071420905,6.226514325,-6.070505731,-10.16695779,-15.078827,3.949244311,-23.78318038,3.296801035,-9.736462609,21.94328166,-1.563852126,64.50536522
1/21/2021 2:00,5.643724604,10.18080237,-9.896116398,-9.819277332,-14.0493438,4.527412018,-23.9421091,3.301581803,-9.692600641,21.93163413,-1.561114891,64.50540724
1/21/2021 3:00,12.12819046,11.19950724,-12.61642638,-9.31018744,-12.93678713,5.087449948,-24.09610124,3.305895516,-9.648592768,21.91997901,-1.558376534,64.50544931
1/21/2021 4:00,7.365084489,7.861113586,-14.00527997,-8.636608662,-11.75108689,5.628448497,-24.24514246,3.309739715,-9.604439005,21.90831633,-1.555637054,64.50549142
