no,no,no,no,no,no,no,no,no,no,no,no,no
0.974691413,-0.764388428,-5.947624274,8.776643964,-1.204441055,-10.10265277,-0.218268936,6.27277413,-22.2004753,-1.596555595,9.25020478,-18.3883134,37.01840547
0.518014767,0.03819974,-5.112291785,8.751250189,-1.916402686,-8.576943136,-2.209424493,6.737500439,-22.43624851,-1.556777254,9.238560832,-18.37506328,37.01962517
0.007873793,0.485457246,-3.801853425,8.186325863,-2.537292784,-6.964410517,-4.206153901,7.188931883,-22.6577026,-1.517052297,9.226835312,-18.36180336,37.02084479
-0.084177,0.350755405,-2.404276579,7.179869324,-3.05399863,-5.282542564,-6.198082689,7.625771284,-22.8644867,-1.47739141,9.21502889,-18.34853365,37.02206432
-0.209952697,0.120158934,-1.030413605,5.843309989,-3.452357233,-3.549682099,-8.174901405,8.046721463,-23.05624991,-1.437805278,9.203142239,-18.33525417,37.02328377
-0.328482473,-0.005711885,0.285821509,4.283797436,-3.718205604,-1.784015327,-10.12645722,8.450485242,-23.23264135,-1.398304589,9.19117603,-18.3219649,37.02450313
-0.233007442,-0.000487407,1.54212196,2.605336631,-3.836828518,-0.004241537,-12.04263644,8.835765441,-23.39331013,-1.358900029,9.179130934,-18.30866586,37.0257224
0.097717336,-0.086884121,2.77347295,0.909240613,-3.792280776,1.769710011,-13.9133254,9.201264882,-23.53790538,-1.319602283,9.167007625,-18.29535704,37.02694159
0.219535894,-0.150271776,3.922712685,-0.702976412,-3.573031566,3.522324442,-15.7284104,9.545686385,-23.66607621,-1.280422039,9.154806772,-18.28203846,37.02816069
0.100720846,-0.138533247,4.821568579,-2.128604903,-3.17272913,5.243265937,-17.47777778,9.867732773,-23.77747173,-1.241369982,9.142529048,-18.26871011,37.0293797
-0.156837142,-0.039771169,5.274722119,-3.261287684,-2.586061037,6.923238001,-19.15131385,10.16610687,-23.87174106,-1.202456799,9.130175124,-18.25537201,37.03059863
-0.402889185,0.095345955,5.057361229,-3.989079659,-1.809598707,8.552941286,-20.73890492,10.43951148,-23.94853332,-1.163693177,9.117745673,-18.24202414,37.03181748
-0.435947488,0.233899925,3.9761916,-4.27681482,-0.853641459,10.12307645,-22.23043732,10.68664945,-24.00749761,-1.125089801,9.105241365,-18.22866652,37.03303623
-0.232885182,0.583430393,1.875256008,-4.15629947,0.239049693,11.62434413,-23.61579737,10.90622359,-24.04828306,-1.086657357,9.092662872,-18.21529914,37.0342549
0.331158545,0.877930932,-1.004228351,-3.655070445,1.396081984,13.047445,-24.88487138,11.09693671,-24.07053918,-1.048406141,9.080010866,-18.20192202,37.03547348
0.904732062,0.651380623,-3.733305013,-2.796035128,2.539020859,14.38307971,-26.02754568,11.25749165,-24.07391778,-1.010344136,9.067286018,-18.18853516,37.03669198
1.045156963,-0.724122077,-5.079814646,-1.6121486,3.589383998,15.6219489,-27.03370658,11.38660564,-24.05808846,-0.97247597,9.054489001,-18.17513856,37.03791039
-1.394437705,-1.552753314,-3.792450328,-0.215046386,4.468689079,16.75475323,-27.8932404,11.48308515,-24.02281078,-0.934805526,9.041620485,-18.16173222,37.03912871
-1.032084563,0.22578091,0.310076132,1.120346245,5.098453784,17.77219335,-28.59603346,11.54588407,-23.96799172,-0.897336689,9.028681143,-18.14831614,37.04034695
1.47196405,2.060751777,4.160594027,2.080805458,5.40019579,18.66496992,-29.13197208,11.57403462,-23.89361661,-0.860073344,9.015671645,-18.13489034,37.04156509
-0.245044279,0.610933585,4.844929607,2.353411663,5.298727737,19.42018439,-29.49094259,11.56665181,-23.79975356,-0.823019376,9.002592665,-18.12145481,37.04278315
-1.384142125,-1.961598525,3.137844171,1.74955459,4.754067851,20.01146755,-29.66283128,11.52288325,-23.68650325,-0.78617867,8.989444872,-18.10800956,37.04400113
0.138589707,-3.024878479,0.365079237,0.573297559,3.816230317,20.41395776,-29.63781951,11.44222607,-23.55402091,-0.749555109,8.97622894,-18.09455459,37.04521901
0.021690304,-1.842658072,-2.302569978,-0.748203781,2.551647033,20.60932759,-29.40730486,11.32540731,-23.40247542,-0.713152579,8.962945538,-18.0810899,37.04643681
0.552445264,0.283412665,-4.035156525,-1.787793776,1.025347887,20.58304623,-28.96551938,11.17359387,-23.23203563,-0.676974965,8.94959534,-18.0676155,37.04765452
-0.652541123,3.024428843,-4.625011662,-2.118102404,-0.697637231,20.33055816,-28.3167066,10.98798882,-23.04287042,-0.64102615,8.936179017,-18.0541314,37.04887214
0.002462959,4.610747315,-4.227795844,-1.462596333,-2.546501819,19.85152485,-27.46932707,10.76979526,-22.83514863,-0.605310021,8.92269724,-18.04063759,37.05008968
0.242078324,4.485277356,-2.553231481,-0.15002108,-4.422539981,19.14707952,-26.43331307,10.52021628,-22.60903915,-0.569830461,8.909150681,-18.02713407,37.05130713
0.664878615,1.441729771,0.395816594,1.337031371,-6.194811296,18.21926115,-25.21950262,10.24045536,-22.36471122,-0.534591355,8.895540012,-18.01362086,37.05252449
0.239424364,-3.52501443,3.409250053,2.496706119,-7.707036024,17.07100025,-23.83962532,9.931756646,-22.10237477,-0.499596588,8.881865904,-18.00009796,37.05374176
-0.863472759,-6.431052894,4.795698089,2.858706175,-8.834492337,15.7062605,-22.3064439,9.595521113,-21.82239655,-0.464850045,8.868129029,-17.98656536,37.05495894
0.01828535,-4.636572064,3.308939085,2.122094844,-9.494165531,14.12925347,-20.63296898,9.23318884,-21.52518241,-0.430355609,8.854330058,-17.97302308,37.05617604
-0.11162283,0.73378952,-0.164989524,0.562221887,-9.670414841,12.34601791,-18.83233824,8.846199907,-21.21113821,-0.396117167,8.840469664,-17.95947112,37.05739304
-0.208583205,6.099977923,-3.683223693,-1.402604008,-9.371393979,10.37156514,-16.91817317,8.435994393,-20.8806698,-0.362138603,8.826548517,-17.94590947,37.05860996
-0.123851146,9.114629936,-5.419720633,-3.354074155,-8.614598272,8.230369026,-14.90421622,8.004012378,-20.53418304,-0.328423801,8.81256729,-17.93233815,37.05982679
0.05351873,8.371787215,-4.362390019,-4.813533026,-7.422767307,5.952147713,-12.80420985,7.55169394,-20.17208378,-0.294976645,8.798526653,-17.91875715,37.06104353
0.646832997,3.811082802,-1.316448479,-5.203720756,-5.828779671,3.567508369,-10.63189651,7.080479158,-19.79477787,-0.261801022,8.78442728,-17.90516649,37.06226019
1.008636573,-2.687420473,2.461004331,-4.460643838,-3.900032692,1.107058164,-8.401018628,6.591808114,-19.40267116,-0.228900815,8.77026984,-17.89156616,37.06347675
1.005220457,-9.511691394,5.709187273,-2.673016218,-1.70324923,-1.398595729,-6.12531867,6.087120884,-18.99616953,-0.196279909,8.756055007,-17.87795617,37.06469322
0.390644167,-14.81587303,7.175724975,0.067967049,0.69732896,-3.918846138,-3.81853908,5.567857549,-18.5756788,-0.163942189,8.741783451,-17.86433652,37.06590961
-1.052249297,-16.049949,5.78402672,3.502383321,3.237460125,-6.423085893,-1.494422309,5.035458189,-18.14160486,-0.131891539,8.727455844,-17.85070721,37.06712591
-2.503105238,-10.48165287,1.489194777,6.758855227,5.852902511,-8.88070782,0.833289195,4.491362881,-17.69435353,-0.100131844,8.713072858,-17.83706826,37.06834211
-0.388928515,1.62322591,-4.004278949,9.052031177,8.479414367,-11.26110475,3.150852983,3.937011707,-17.23433069,-0.06866699,8.698635165,-17.82341965,37.06955823
3.489425686,14.62102775,-8.597361167,9.663738698,11.05275394,-13.53366951,5.444526606,3.373844744,-16.76194218,-0.037500859,8.684143435,-17.8097614,37.07077426
1.196470579,21.34272462,-10.19194946,7.903951323,13.48146434,-15.66787476,7.700647448,2.803302072,-16.27759386,-0.006637338,8.669598341,-17.79609351,37.0719902
2.222207955,17.81393806,-7.390731035,3.539853823,15.57752896,-17.63351249,9.905872227,2.226823771,-15.78169159,0.023919689,8.655000555,-17.78241598,37.07320605
-1.04851213,8.855993765,-1.573079756,-2.267222768,17.17491915,-19.40045454,12.04693749,1.64584992,-15.27464121,0.054166337,8.640350747,-17.76872882,37.07442181
-5.606638958,-2.663845128,5.286727996,-8.113483794,18.11990704,-20.9389892,14.11099626,1.061820598,-14.75684858,0.084098723,8.62564959,-17.75503203,37.07563748
-3.233346985,-14.6680903,11.24088762,-12.62160637,18.26189622,-22.22456314,16.08722846,0.476175884,-14.22871956,0.11371296,8.610897755,-17.74132561,37.07685307
2.322612082,-24.53167618,14.34159451,-14.41426763,17.46223964,-23.24678678,17.96702843,-0.109644142,-13.69066,0.143005165,8.596095914,-17.72760957,37.07806856
7.207293005,-29.48434366,13.00188788,-12.5288428,15.63887364,-24.00008092,19.74387177,-0.694199402,-13.14307576,0.171971452,8.581244738,-17.7138839,37.07928396
7.68960549,-27.29117486,7.433413662,-7.674244817,12.93219014,-24.48774616,21.41307557,-1.276060955,-12.58636155,0.200607937,8.5663449,-17.70014863,37.08049927
2.161518357,-19.01295103,-0.477717659,-1.025065422,9.5383391,-24.71660649,22.97157652,-1.853844428,-12.02086751,0.228910736,8.55139707,-17.68640374,37.08171449
-8.14598164,-6.492737656,-8.919384144,6.231358474,5.653470489,-24.6949156,24.41774105,-2.426176584,-11.44693267,0.256875963,8.536401921,-17.67264924,37.08292962
-9.684018385,8.875815404,-16.18676884,12.90768996,1.473734264,-24.43198552,25.75099394,-2.991684189,-10.86489602,0.284499734,8.521360129,-17.65888514,37.08414466
6.311010442,26.0443321,-20.65305493,17.89459223,-2.804719614,-23.93750061,26.97113227,-3.548994007,-10.27509658,0.311778164,8.50627237,-17.64511145,37.08535962
10.88540562,38.1417379,-21.16095263,20.56132981,-6.994815426,-23.22119012,28.07799802,-4.096732804,-9.67787337,0.338707369,8.491139319,-17.63132817,37.08657448
6.625550036,38.45708544,-17.52966227,21.05346451,-10.97949391,-22.29278327,29.07143315,-4.633527344,-9.073565385,0.365283463,8.475961653,-17.61753531,37.08778925
-1.365419811,26.98240308,-10.78833741,19.78823193,-14.76314573,-21.16200931,29.95127964,-5.158004393,-8.46251164,0.391502563,8.460740048,-17.60373289,37.08900392
-12.75351606,7.104646735,-2.150084821,17.12475247,-18.293872,-19.83859748,30.71737945,-5.668790715,-7.845051146,0.417360783,8.445475179,-17.58992091,37.09021851
-1.331159995,-16.41392614,7.193096301,13.39964427,-21.49727159,-18.33227702,31.36957456,-6.164513075,-7.221522913,0.442854239,8.430167724,-17.57609937,37.09143301
10.23614668,-36.27797769,16.04920678,8.949525471,-24.29894337,-16.65277716,31.90770694,-6.643798238,-6.59226595,0.467979046,8.414818357,-17.56226829,37.09264742
14.58235435,-44.2216221,23.22624742,4.111014204,-26.62522348,-14.80908986,32.33166036,-7.105314767,-5.957619268,0.492731319,8.399427756,-17.54842767,37.09386173
6.61822288,-35.05870606,27.77033152,-0.824460885,-28.4053972,-12.80725795,32.64156322,-7.547975855,-5.317921877,0.517107174,8.383996595,-17.53457752,37.09507596
-8.801482908,-13.74877315,29.71154341,-5.777750238,-29.56948708,-10.65258698,32.83792769,-7.971078477,-4.673512787,0.541102726,8.368525552,-17.52071785,37.09629009
-18.36696903,11.2606809,29.39211758,-10.78893148,-30.04637738,-8.3515208,32.92149434,-8.374147984,-4.024731009,0.564714091,8.353015302,-17.50684867,37.09750413
-1.68899065,30.45270952,26.97037767,-15.71417137,-29.75770771,-5.917747896,32.8931281,-8.756834108,-3.371915551,0.587937383,8.337466521,-17.49296998,37.09871808
21.21471825,43.14734493,22.52362038,-20.32860976,-28.61321389,-3.376860558,32.75373119,-9.118823859,-2.715405425,0.610768718,8.321879886,-17.4790818,37.09993194
-22.01565982,48.87762266,15.93097761,-24.39744394,-26.52263786,-0.757142449,32.50420962,-9.459802875,-2.055544812,0.633204211,8.306256071,-17.46518412,37.10114571
-19.86168668,42.69536905,6.714534777,-27.6750812,-23.40651159,1.913122764,32.14546942,-9.779436105,-1.392698582,0.655239978,8.290595755,-17.45127697,37.10235938
-10.83864665,27.89052242,-4.168012197,-29.90613504,-19.1951608,4.605651418,31.67849873,-10.07746548,-0.727236773,0.676872133,8.274899611,-17.43736034,37.10357297
2.62162786,8.922936588,-15.3523348,-30.78483218,-13.86929802,7.292159846,31.10461436,-10.35396156,-0.059529427,0.698096793,8.259168317,-17.42343424,37.10478646
18.29425293,-10.99448309,-25.47410453,-29.87153953,-7.543495573,9.944364383,30.42521525,-10.60906939,0.610045772,0.718910073,8.243402549,-17.40949869,37.10599986
29.14647585,-28.4409625,-33.16933477,-26.54925455,-0.509353365,12.53398137,29.64170033,-10.84290346,1.281080561,0.739308087,8.227602983,-17.39555369,37.10721317
29.86301646,-41.83320005,-36.97479782,-20.2614593,6.902772238,15.03272713,28.75546855,-11.05557061,1.953159035,0.759286951,8.211770294,-17.38159925,37.10842638
17.09317866,-50.04230852,-34.8555923,-11.08347922,14.36252487,17.412318,27.76791884,-11.24717117,2.625858772,0.778842781,8.195905159,-17.36763538,37.10963951
-12.5746339,-50.51278463,-24.91076831,-0.1124041,21.53954816,19.64447033,26.68045016,-11.4177794,3.298731295,0.797971691,8.180008254,-17.35366208,37.11085254
-33.52333446,-38.23523632,-8.963584123,11.31631256,28.10348575,21.70090044,25.49446143,-11.56745771,3.971316263,0.816669798,8.164080254,-17.33967936,37.11206548
-5.230613391,-11.1014397,9.280800623,21.86506396,33.72398126,23.55332467,24.21135161,-11.69624711,4.643131941,0.834933215,8.148121837,-17.32568723,37.11327833
12.84132265,21.1935998,25.87497185,30.19624327,38.07067834,25.17345935,22.83251963,-11.80418138,5.313689369,0.85275806,8.132133678,-17.3116857,37.11449108
17.77305187,45.54209193,36.87151549,34.97224371,40.81322062,26.53297998,21.35940528,-11.8912868,5.982492078,0.870140446,8.116116452,-17.29767478,37.11570374
19.03206003,49.17933884,38.32301747,34.85279602,41.62391415,27.60322381,19.79378658,-11.95759155,6.649045493,0.88707649,8.100070837,-17.28365447,37.11691631
31.85284336,23.81826758,27.90132979,29.01250933,40.28832719,28.36257894,18.13834874,-12.00313887,7.312870128,0.903562306,8.083997508,-17.26962479,37.11812879
-30.51794912,-19.15180632,9.755368881,18.72544247,37.00514045,28.82006465,16.39697793,-12.02797924,7.973493707,0.919594011,8.067897141,-17.25558573,37.11934117
-8.755163918,-44.87543643,-10.34668278,5.791182325,32.07564713,28.99069471,14.57552387,-12.03217908,8.6304599,0.935167718,8.051770413,-17.24153732,37.12055346
13.0125866,-46.58812257,-26.69193062,-7.99068423,25.80114043,28.88745204,12.68186712,-12.01581694,9.283324521,0.950279544,8.035617999,-17.22747955,37.12176566
23.33555393,-33.26710919,-35.05459929,-20.82057032,18.48291355,28.52207277,10.72513504,-11.97897357,9.931645563,0.964925604,8.019440575,-17.21341243,37.12297776
19.66073506,-10.86589068,-36.40042729,-30.90787077,10.4222597,27.90607052,8.714677508,-11.92172969,10.57498102,0.979102013,8.003238818,-17.19933598,37.12418977
2.776945341,17.24153926,-32.993546,-36.75490658,1.920472078,27.05095849,6.659844805,-11.84416606,11.21288888,0.992804887,7.987013403,-17.1852502,37.12540169
-15.80871267,38.62423764,-25.96585308,-38.07757038,-6.721156108,25.96824986,4.569987224,-11.7463634,11.84492714,1.00603034,7.970765007,-17.17115509,37.12661351
-6.192787403,41.22901656,-15.48076231,-35.5583393,-15.19733513,24.66945783,2.454455056,-11.62840246,12.47065379,1.018774489,7.954494305,-17.15705068,37.12782524
11.51286736,32.77599062,-2.156221687,-30.05384189,-23.20208681,23.16609561,0.322598591,-11.49036398,13.08962683,1.031033448,7.938201974,-17.14293695,37.12903688
-7.301115651,23.45215079,10.96967547,-22.34555179,-30.50380538,21.46967638,-1.816231881,-11.33232868,13.70140424,1.042803332,7.92188869,-17.12881393,37.13024842
-5.457918691,6.358360828,21.30877801,-13.13093157,-36.9548962,19.59171334,-3.95268607,-11.15437731,14.30554402,1.054080258,7.905555129,-17.11468162,37.13145987
-0.087874822,-12.56934639,27.96491652,-3.091485651,-42.42372273,17.5437197,-6.077413684,-10.95659061,14.90160417,1.06486034,7.889201966,-17.10054003,37.13267123
1.87545315,-25.10329587,30.39350918,7.086400599,-46.7737675,15.33720864,-8.181064435,-10.73904932,15.48914266,1.075139693,7.872829879,-17.08638916,37.13388249
0.96825422,-28.73255272,28.0287939,16.77329014,-49.8672928,12.98369336,-10.25428803,-10.50183417,16.0677175,1.084914434,7.856439542,-17.07222903,37.13509366
-0.450321336,-25.98653703,21.04352298,25.55862525,-51.56656092,10.49468706,-12.28773419,-10.2450259,16.63688668,1.094180677,7.840031633,-17.05805964,37.13630473
-1.117020672,-19.92681008,11.12184565,33.01848992,-51.73383416,7.881702928,-14.2720526,-9.968705249,17.19620819,1.102934537,7.823606826,-17.043881,37.13751571
-1.128910539,-12.73298477,0.615465942,38.64978453,-50.23494739,5.159826751,-16.197893,-9.672952955,17.74524003,1.11117213,7.807165799,-17.02969312,37.13872659
-0.505338258,-6.841150981,-7.968807427,41.93306232,-46.95024032,2.358649137,-18.05590508,-9.357849757,18.28354018,1.118889572,7.790709227,-17.015496,37.13993738
1.394522953,-2.213986285,-13.57775213,42.34887653,-41.76345226,-0.488839694,-19.83673855,-9.023476393,18.81066664,1.126082977,7.774237786,-17.00128966,37.14114808
-1.584519773,5.215833076,-17.96212752,39.42998239,-34.60661499,-3.353559048,-21.53104313,-8.669913599,19.3261774,1.132748461,7.757752153,-16.9870741,37.14235868
1.504647741,13.11124769,-21.54061685,32.95589103,-25.65748518,-6.207459244,-23.12946852,-8.297242115,19.82963045,1.138882139,7.741253003,-16.97284933,37.14356918
0.363959392,14.73749471,-21.27312922,22.94477737,-15.31837371,-9.022490596,-24.62266444,-7.905542677,20.32058379,1.144480126,7.724741012,-16.95861536,37.14477959
-0.808631944,11.92687138,-15.01358392,9.785936353,-4.111780354,-11.77060342,-26.0012806,-7.494896025,20.79859541,1.149538538,7.708216857,-16.94437219,37.14598991
-0.861490314,7.758767261,-4.970237691,-5.227214819,7.419234892,-14.42374804,-27.25596669,-7.065382896,21.2632233,1.154053491,7.691681214,-16.93011984,37.14720013
-0.832782826,2.553518048,5.037090763,-20.24084004,18.73161202,-16.95387476,-28.37737244,-6.617084028,21.71402545,1.158021098,7.675134758,-16.91585831,37.14841026
-0.599996367,-2.489467213,12.77734762,-33.30962164,29.28229104,-19.33293391,-29.35614756,-6.15008016,22.15055986,1.161437477,7.658578166,-16.90158761,37.14962029
0.062296124,-5.99643232,16.56027921,-42.56630325,38.52821195,-21.53287579,-30.18301995,-5.664373824,22.57238452,1.164298741,7.642012113,-16.88730775,37.15083023
1.085744137,-7.494702221,15.28017961,-46.87450608,45.97750334,-23.52565074,-30.84903035,-5.159654737,22.97905742,1.166601007,7.625437276,-16.87301873,37.15204007
1.51779414,-7.066399156,10.29639567,-46.84495242,51.39934241,-25.28320905,-31.34529236,-4.635539751,23.37013655,1.168340389,7.608854331,-16.85872057,37.15324981
-0.130657469,-4.590995321,3.862479106,-43.48719313,54.8414301,-26.77750106,-31.66278698,-4.091778308,23.74517991,1.169513003,7.592263955,-16.84441327,37.15445946
