E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12
31.42095337,37.24364974,86.88886545,14.40031463,8.861154404,-1.840073532,-2.976839548,-0.578107796,3.764651248,-23.67224283,-3.962135279,67.88981014
24.58130038,16.53315217,80.37311127,15.2595208,7.953369718,-2.257046086,-2.848956375,-0.513685907,3.779314167,-23.68580321,-3.954426887,67.89014996
-1.800826572,-5.989205487,68.46561935,15.78281875,6.932047682,-2.671771595,-2.717846681,-0.449176167,3.793961538,-23.69940076,-3.946709648,67.89048959
-34.1812392,-24.10830031,52.1407847,15.99355536,5.798316108,-3.082259471,-2.583669638,-0.384589966,3.808592356,-23.71303541,-3.938983569,67.89082904
-44.14978665,-34.33497194,32.37300235,15.90986778,4.558512547,-3.486519129,-2.446584415,-0.319938693,3.823205617,-23.7267071,-3.931248657,67.8911683
-23.17789424,-36.10848385,10.13666733,15.54302899,3.22583869,-3.882559981,-2.306750182,-0.255233738,3.837800316,-23.74041578,-3.92350492,67.89150738
1.946328159,-29.78280943,-13.45243087,14.90263013,1.815178082,-4.26839144,-2.164326111,-0.190486488,3.85237545,-23.75416139,-3.915752363,67.89184627
17.97752507,-16.64947159,-36.6937076,13.99821658,0.341460032,-4.642022919,-2.01947137,-0.125708334,3.866930014,-23.76794387,-3.907990995,67.89218499
20.88562116,0.30646306,-57.66831471,12.83933372,-1.180386156,-5.00146383,-1.872345129,-0.060910664,3.881463004,-23.78176315,-3.900220821,67.89252351
22.41418965,16.48777875,-74.44890339,11.43552694,-2.735431176,-5.344723587,-1.72310656,0.003895133,3.895973416,-23.79561918,-3.892441849,67.89286186
30.14248079,27.44957322,-85.17611542,9.796341604,-4.30874572,-5.669811603,-1.571914832,0.068697667,3.910460244,-23.80951189,-3.884654086,67.89320002
38.70760626,31.34775365,-88.21926338,7.931323102,-5.885400484,-5.974737291,-1.418929116,0.13348555,3.924922486,-23.82344123,-3.876857539,67.893538
43.59029877,27.69488659,-82.89584492,5.857921399,-7.45046616,-6.257510062,-1.26430858,0.198247392,3.939359137,-23.83740714,-3.869052214,67.89387579
44.18444806,18.1200243,-70.46461872,3.625204819,-8.989013444,-6.516139332,-1.108212397,0.262971805,3.953769192,-23.85140956,-3.861238119,67.8942134
37.90656876,5.441247045,-52.68390098,1.290146274,-10.48611303,-6.748635902,-0.950798343,0.327647399,3.968151648,-23.86544843,-3.85341526,67.89455083
24.79457719,-8.122771723,-31.33400277,-1.090281324,-11.92683561,-6.953019523,-0.792215256,0.392262785,3.982505499,-23.87952369,-3.845583645,67.89488807
9.533235746,-20.54742791,-8.198011877,-3.459105063,-13.29625187,-7.127324858,-0.632597052,0.456806575,3.996829742,-23.89363527,-3.837743279,67.89522513
-1.838896932,-29.70219651,14.94126677,-5.75935203,-14.57943252,-7.269589952,-0.472074269,0.521267378,4.011123372,-23.90778313,-3.829894172,67.895562
-15.54025724,-33.29923345,36.31070419,-7.934049313,-15.76144825,-7.377852853,-0.310777445,0.585633807,4.025385386,-23.92196719,-3.822036328,67.89589869
-30.27643012,-30.19623437,54.41985967,-9.926224001,-16.82736974,-7.450154148,-0.148834573,0.649894472,4.039614779,-23.93618741,-3.814169755,67.8962352
-45.93333051,-19.84201776,68.77974535,-11.67890318,-17.7622677,-7.484546519,0.013638444,0.714037984,4.053810546,-23.95044371,-3.806294461,67.89657152
-54.26156224,-2.978940313,79.14960045,-13.13511394,-18.55121282,-7.479095323,0.176538381,0.778052954,4.067971683,-23.96473605,-3.798410452,67.89690766
10.73436396,18.16454821,85.28866418,-14.23788337,-19.17927579,-7.431877703,0.339773797,0.841927993,4.082097187,-23.97906436,-3.790517734,67.89724362
36.63643949,35.76349591,86.95617573,-14.93023855,-19.6315273,-7.340973273,0.503255723,0.905651712,4.096186053,-23.99342858,-3.782616315,67.89757939
54.20344534,41.38616129,83.93244843,-15.17627941,-19.89296473,-7.204536236,0.666895188,0.969212721,4.110237276,-24.00782865,-3.774706203,67.89791498
-1.074797484,29.45765247,76.23420236,-15.02148442,-19.95113753,-7.021086576,0.83060322,1.032599632,4.124249852,-24.02226451,-3.766787402,67.89825039
-53.11641542,6.282583493,64.50767325,-14.51853264,-19.80654986,-6.790063095,0.994290849,1.095801056,4.138222777,-24.03673611,-3.758859922,67.89858561
-36.38746242,-19.19861442,49.55120716,-13.70830597,-19.46913729,-6.51327032,1.157869104,1.158805603,4.152155047,-24.05124337,-3.750923768,67.89892065
-1.006903869,-40.18259866,32.16315018,-12.62946525,-18.9504819,-6.193087356,1.321249015,1.221601885,4.166045658,-24.06578626,-3.742978948,67.8992555
26.5207691,-51.28050083,13.14184838,-11.32067132,-18.26216577,-5.831893306,1.48434161,1.284178513,4.179893605,-24.08036469,-3.735025468,67.89959018
40.31254889,-48.18899884,-6.720289408,-9.820584999,-17.41577097,-5.432067277,1.647057918,1.346524097,4.193697883,-24.09497862,-3.727063335,67.89992466
38.95801258,-30.30065724,-26.5675524,-8.167867128,-16.42287957,-4.995988372,1.809308969,1.408627248,4.20745749,-24.10962798,-3.719092557,67.90025897
26.26215184,-2.565721735,-45.20196322,-6.401178537,-15.29507367,-4.526035696,1.971005792,1.470476577,4.221171419,-24.12431272,-3.71111314,67.90059309
8.968721433,27.03974788,-61.33849352,-4.559180059,-14.04393533,-4.024588355,2.132059416,1.532060696,4.234838668,-24.13903277,-3.703125091,67.90092703
-6.660073883,51.02124182,-73.69211494,-2.680532527,-12.68104663,-3.494025452,2.292380871,1.593368215,4.248458232,-24.15378808,-3.695128418,67.90126078
-16.70087407,64.22309504,-80.97779915,-0.803896773,-11.21798964,-2.936726093,2.451881185,1.654387745,4.262029107,-24.16857858,-3.687123126,67.90159435
-19.46251508,63.98316548,-82.16022424,1.030445799,-9.666346451,-2.355069382,2.610471387,1.715107897,4.275550287,-24.18340422,-3.679109223,67.90192774
-14.76296655,50.27723835,-77.32932678,2.778678681,-8.037699129,-1.751434424,2.768062507,1.775517283,4.28902077,-24.19826493,-3.671086717,67.90226095
-5.154075146,26.50024456,-67.33048017,4.407153503,-6.343629753,-1.128200323,2.924565574,1.835604512,4.302439551,-24.21316066,-3.663055613,67.90259397
5.928935629,-2.886022694,-53.1354904,5.885169075,-4.595720401,-0.487746185,3.079891618,1.895358196,4.315805625,-24.22809135,-3.655015919,67.9029268
14.63902548,-32.99795342,-35.71616349,7.182024203,-2.805553148,0.167548886,3.233951666,1.954766946,4.329117988,-24.24305693,-3.646967641,67.90325946
17.00038808,-58.8131716,-16.04430543,8.267017698,-0.984710072,0.835305785,3.386656749,2.013819372,4.342375636,-24.25805735,-3.638910788,67.90359193
8.836757083,-74.5720087,4.931445248,9.109448366,0.85522675,1.513145407,3.537917896,2.072504087,4.355577565,-24.27309255,-3.630845365,67.90392422
-6.811537488,-74.46317194,26.17422944,9.678615016,2.702675243,2.198688649,3.687646135,2.1308097,4.368722771,-24.28816247,-3.622771379,67.90425632
-24.16562343,-52.32132607,45.90460338,9.94381947,4.546050315,2.889556404,3.835752496,2.188724822,4.381810249,-24.30326704,-3.614688838,67.90458824
-19.70161048,-8.296503918,61.99347332,9.874423054,6.373707374,3.583369569,3.982148009,2.246238065,4.394838994,-24.31840622,-3.606597748,67.90491998
22.71820096,44.02964217,72.26955568,9.440187463,8.173601453,4.277749038,4.126743702,2.30333804,4.407808003,-24.33357993,-3.598498116,67.90525153
-5.749602974,76.95657336,74.56156686,8.61198851,9.932573473,4.970315707,4.269450604,2.360013357,4.420716272,-24.34878812,-3.59038995,67.9055829
20.61776302,62.0015971,67.50428704,7.38191015,11.63614695,5.658690471,4.410179745,2.416252627,4.433562796,-24.36403073,-3.582273256,67.90591409
16.7616564,10.78963063,52.95675153,5.822492456,13.26895222,6.340494225,4.548842154,2.472044462,4.44634657,-24.3793077,-3.574148041,67.90624509
-20.04046256,-44.52646615,33.58405942,4.02633043,14.81545544,7.013347865,4.68534886,2.527377472,4.459066592,-24.39461897,-3.566014312,67.90657591
-13.21338911,-74.77157782,12.0513098,2.086279478,16.25986235,7.674872286,4.819610892,2.582240268,4.471721855,-24.40996448,-3.557872076,67.90690655
5.395794475,-74.37532408,-9.029376081,0.096236639,17.58533708,8.322688384,4.951539279,2.636621461,4.484311356,-24.42534418,-3.54972134,67.90723701
0.482572838,-50.97715038,-27.57861818,-1.849634791,18.77477747,8.954417052,5.081045051,2.690509663,4.496834092,-24.44075799,-3.541562111,67.90756728
-17.20670491,-14.91106912,-42.85333391,-3.657096525,19.8110064,9.567679188,5.208039237,2.743893483,4.509289056,-24.45620587,-3.533394395,67.90789737
18.59780905,19.89623843,-54.4312706,-5.231864544,20.676801,10.16009569,5.332432865,2.796761533,4.521675246,-24.47168774,-3.5252182,67.90822727
4.070643314,46.70341029,-61.89017555,-6.480269078,21.35555264,10.72928744,5.454136965,2.849102424,4.533991657,-24.48720356,-3.517033533,67.90855699
-9.517635552,62.84304645,-64.8077961,-7.308859183,21.83087155,11.27287535,5.573062567,2.900904767,4.546237285,-24.50275326,-3.508840401,67.90888653
-1.608700141,66.5699861,-62.74088281,-7.646913121,22.08810038,11.7884803,5.689120699,2.952157173,4.558411125,-24.51833679,-3.50063881,67.90921589
12.83189321,59.60456127,-55.29380839,-7.517750395,22.12263499,12.27372428,5.802222391,3.002848253,4.570512173,-24.53395408,-3.492428767,67.90954506
20.79341694,45.33727795,-42.81495151,-6.982850225,21.94674386,12.72651957,5.912278671,3.052966617,4.582539425,-24.54960507,-3.48421028,67.90987405
22.58948368,26.38017579,-26.73856472,-6.107601827,21.57541709,13.14596687,6.019200569,3.102500877,4.594491877,-24.5652897,-3.475983355,67.91020286
24.30051646,4.097050296,-8.737466804,-4.957394418,21.02304406,13.53176756,6.122899115,3.151439643,4.606368524,-24.58100792,-3.467747999,67.91053148
24.68385316,-18.54521791,9.515523475,-3.597617215,20.30338995,13.88424728,6.223285336,3.199771527,4.618168362,-24.59675966,-3.459504219,67.91085992
15.34225664,-37.86517317,26.34758735,-2.093659434,19.43002056,14.20393098,6.320270263,3.247485139,4.629890387,-24.61254487,-3.451252023,67.91118818
-10.12986624,-50.05787221,40.12077443,-0.510910293,18.41648732,14.49135804,6.413764925,3.29456909,4.641533594,-24.62836349,-3.442991416,67.91151625
-35.01947465,-52.46751105,49.39763965,1.085240991,17.27634161,14.74706784,6.50368035,3.341011992,4.65309698,-24.64421544,-3.434722406,67.91184414
-36.32978204,-43.60782449,53.356531,2.629405203,16.02313484,14.97159976,6.589927568,3.386802455,4.664579539,-24.66010069,-3.426445001,67.91217185
-32.07764976,-25.30712114,52.57993582,4.060275506,14.67041842,15.16549318,6.672417608,3.431929091,4.675980269,-24.67601916,-3.418159206,67.91249937
-18.22425839,-2.496187839,47.96591061,5.337453368,13.23206371,15.32928748,6.7510615,3.476380509,4.687298164,-24.6919708,-3.409865029,67.91282672
18.7130827,19.79031737,40.38883456,6.442798306,11.72336136,15.46352205,6.825770272,3.520145322,4.69853222,-24.70795554,-3.401562476,67.91315387
30.40227176,36.7925288,30.71818813,7.362191889,10.16047868,15.56873625,6.896454953,3.563212139,4.709681433,-24.72397333,-3.393251556,67.91348085
44.59189109,42.68893445,19.90441408,8.08147481,8.559623882,15.64546948,6.963026574,3.605569573,4.720744797,-24.74002411,-3.384932273,67.91380764
24.5969919,34.45393313,9.045575426,8.587010293,6.936482638,15.6942611,7.025396162,3.647206233,4.731721299,-24.7561078,-3.376604637,67.91413425
-12.55092624,16.73942905,-1.384218599,8.866136573,5.305765606,15.71565051,7.083474748,3.688110731,4.742609907,-24.77222432,-3.368268652,67.91446068
-48.75749115,-3.629317139,-11.08708775,8.908210279,3.680165051,15.71016191,7.137188532,3.728271678,4.753409572,-24.78837357,-3.359924327,67.91478693
-41.56990914,-20.32546636,-19.76515181,8.705925621,2.069035659,15.67825834,7.186524876,3.767677685,4.76411924,-24.80455543,-3.351571668,67.91511299
-20.94796126,-30.74960474,-27.12053052,8.254377632,0.479331293,15.62038583,7.23148817,3.806317362,4.77473785,-24.8207698,-3.343210683,67.91543887
10.19261721,-35.13893259,-32.85277527,7.549099502,-1.082432345,15.53698325,7.272089947,3.844179321,4.785264345,-24.83701655,-3.334841378,67.91576456
50.49235867,-33.84624949,-36.69210584,6.585624425,-2.609739551,15.42845876,7.308372449,3.881252172,4.795697665,-24.85329557,-3.326463759,67.91609007
50.83242645,-27.41019425,-38.55353372,5.359485592,-4.096074623,15.29519783,7.340400629,3.917524527,4.806036752,-24.86960676,-3.318077835,67.9164154
43.34515497,-18.39526594,-38.48926797,3.868102943,-5.534921857,15.13758191,7.368243449,3.952984997,4.816280545,-24.88594998,-3.309683612,67.91674055
38.02389249,-10.29338521,-36.59450303,2.128289544,-6.919765551,14.95599243,7.391969871,3.987622191,4.826427985,-24.90232513,-3.301281096,67.91706552
34.13982356,-5.164309023,-33.0115455,0.203970615,-8.244090002,14.75081085,7.411648856,4.021424722,4.836478013,-24.9187321,-3.292870295,67.9173903
29.48621576,-3.55736212,-27.91830768,-1.837838124,-9.501379507,14.52241861,7.427349367,4.054381201,4.846429571,-24.93517076,-3.284451217,67.9177149
22.92070969,-4.088750574,-21.62755833,-3.93275623,-10.68511836,14.27119717,7.439140365,4.086480237,4.856281598,-24.95164101,-3.276023866,67.91803931
13.95128648,-5.247090944,-14.51987719,-6.016522297,-11.78879087,13.99752796,7.447090798,4.117710456,4.866033035,-24.96814272,-3.267588252,67.91836354
0.427178089,-5.607124349,-7.000970289,-8.024874915,-12.80588131,13.70179244,7.451268254,4.148061843,4.875682823,-24.9846758,-3.25914438,67.9186876
-21.04696571,-4.155902952,0.540349592,-9.893552676,-13.729874,13.38437205,7.45173505,4.177529653,4.885229904,-25.00124011,-3.250692257,67.91901146
-47.89855466,-0.739929044,7.736779289,-11.55829417,-14.55425323,13.04564824,7.448552022,4.206110625,4.894673216,-25.01783554,-3.242231891,67.91933515
-57.55825948,4.407605475,14.27096627,-12.95483799,-15.2725033,12.68600246,7.441779621,4.233801878,4.904011702,-25.03446199,-3.233763288,67.91965865
-62.42374217,11.72854759,19.90751034,-14.01892273,-15.8781085,12.30581616,7.431476621,4.260602212,4.913244302,-25.05111933,-3.225286455,67.91998197
-61.70844724,19.47184968,24.42968847,-14.68628698,-16.36455313,11.90547077,7.4176996,4.286512622,4.922369956,-25.06780746,-3.2168014,67.92030511
-46.04680871,26.63745359,27.62077765,-14.8912549,-16.72673591,11.48534776,7.400504648,4.31153459,4.931387606,-25.08452625,-3.208308128,67.92062806
4.262693439,32.24934716,29.26405484,-14.56231106,-16.96539518,11.04582856,7.379947824,4.33566963,4.94029619,-25.10127559,-3.199806648,67.92095083
36.29650868,35.73348103,29.15404821,-13.63315025,-17.08420248,10.58729463,7.356084881,4.358919563,4.949094642,-25.11805536,-3.191296966,67.92127342
65.60051616,35.92286685,27.21301054,-12.08833604,-17.09017067,10.11012218,7.328969894,4.381287885,4.957781888,-25.13486543,-3.182779089,67.92159583
45.29187729,32.31759141,23.69954628,-10.0063499,-16.9910902,9.614673873,7.29865467,4.402780362,4.966356848,-25.15170566,-3.174253023,67.92191805
-15.39178093,25.48954612,18.93163111,-7.487314718,-16.79482677,9.101387576,7.265190524,4.423403253,4.974818441,-25.16857592,-3.165718776,67.92224009
-65.50356089,16.93806483,13.22052764,-4.631353389,-16.5094602,8.57091531,7.228628768,4.443162818,4.983165586,-25.18547607,-3.157176355,67.92256195
-61.38946946,7.99561944,6.877264923,-1.538588804,-16.14313086,8.023969639,7.189020716,4.462065315,4.9913972,-25.20240597,-3.148625767,67.92288363
-47.93131794,-1.249513709,0.21287199,1.690856147,-15.70398148,7.461265485,7.146417681,4.480117005,4.999512205,-25.21936549,-3.140067018,67.92320512
-24.77569081,-10.6542851,-6.461622114,4.956858571,-15.20015478,6.883517769,7.100870977,4.497324146,5.007509524,-25.23635449,-3.131500116,67.92352643
10.27497873,-19.7597965,-12.83518835,8.159295577,-14.63979351,6.291441414,7.052431918,4.513692997,5.015388094,-25.25337287,-3.122925068,67.92384756
28.97750513,-28.19639732,-18.59679767,11.19804428,-14.03104037,5.685751342,7.001151816,4.529229819,5.023146852,-25.27042049,-3.114341879,67.9241685
42.98136975,-35.47710389,-23.43542104,13.97298177,-13.38204848,5.067172841,6.947081985,4.543940871,5.030784738,-25.28749725,-3.105750558,67.92448927
61.3591208,-41.22799939,-27.04002941,16.38398518,-12.70106183,4.4365221,6.890273739,4.557832411,5.038300691,-25.30460303,-3.097151112,67.92480985
61.74605673,-45.09791721,-29.09997913,18.33131698,-11.99654355,3.794834444,6.830778391,4.570910699,5.04569365,-25.3217377,-3.088543546,67.92513025
56.77546291,-47.75367772,-29.31976916,19.7303823,-11.27705176,3.143240189,6.768647255,4.583181994,5.052962555,-25.33890117,-3.079927869,67.92545046
49.05351838,-49.52678031,-27.46717177,20.56164498,-10.55115789,2.482882954,6.703931643,4.594652556,5.060106346,-25.3560933,-3.071304086,67.9257705
37.51217868,-50.19082253,-23.42831429,20.86024552,-9.827376754,1.814849748,6.63668287,4.605328644,5.067123962,-25.37331399,-3.062672206,67.92609035
20.55469093,-49.3886605,-17.43162588,20.67050172,-9.11292115,1.140017107,6.566952249,4.615216517,5.074014343,-25.39056312,-3.054032234,67.92641002
-4.507286007,-46.297234,-9.979863815,20.03218433,-8.410281617,0.459086401,6.494791093,4.624322434,5.080776428,-25.40784057,-3.045384179,67.9267295
-24.81867378,-40.13101766,-1.631670005,18.98324893,-7.72009203,-0.227282516,6.420250716,4.632652656,5.087409158,-25.42514622,-3.036728046,67.9270488
-40.32232436,-30.29551618,7.053274045,17.56147019,-7.04280306,-0.918432091,6.343382431,4.640213441,5.09391147,-25.44247997,-3.028063843,67.92736793
-51.35415786,-15.81324536,15.51536606,15.8046228,-6.378865381,-1.613704771,6.264237552,4.647011048,5.100282307,-25.4598417,-3.019391576,67.92768686
-54.84442719,3.097611816,23.19500377,13.75048145,-5.728729665,-2.312443002,6.182867392,4.653051737,5.106520606,-25.47723128,-3.010711253,67.92800562
-38.24645101,25.18193807,29.53258491,11.4368208,-5.092846585,-3.013989231,6.099323264,4.658341767,5.112625307,-25.49464861,-3.002022881,67.9283242
26.24721376,45.50385444,33.96850719,8.901415539,-4.471666813,-3.717685905,6.013656483,4.662887398,5.118595351,-25.51209356,-2.993326466,67.92864259
38.5927931,58.408699,35.93982674,6.185381969,-3.865641022,-4.422875471,5.925918361,4.666694887,5.124429677,-25.52956603,-2.984622015,67.9289608
51.14559955,58.46170017,34.96306486,3.341394355,-3.275219884,-5.128900375,5.836160212,4.669770479,5.130127241,-25.54706589,-2.975909536,67.92927882
4.712295721,41.88258576,31.02278568,0.418234614,-2.700854073,-5.835103064,5.744433349,4.672120324,5.135687091,-25.56459303,-2.967189035,67.92959667
-49.10820535,13.77757893,24.59661609,-2.537123825,-2.14299426,-6.540825985,5.650789086,4.673750355,5.141108493,-25.58214734,-2.958460519,67.92991433
-37.52299945,-18.03114616,16.26224078,-5.477707535,-1.602091118,-7.245411585,5.555278736,4.674666427,5.146390791,-25.5997287,-2.949723995,67.93023181
1.455994729,-45.32659244,6.597344443,-8.35654309,-1.07859532,-7.948202311,5.457953613,4.674874383,5.151533341,-25.61733699,-2.94097947,67.93054911
